Feature,Feature.Systematic.Name,t7.8,t10.7,t14,t17.8,t22,t26.8,t32.2,t38.4,t45.4,t53.3,t62.2,t72.3,p7.8,p10.7,p14,p17.8,p22,p26.8,p32.2,p38.4,p45.4,p53.3,p62.2,p72.3,buds
ASC1,YMR116C,2286.605409,2289.826383,2290.079216,2291.251941,2280.800193,2298.434424,2306.283917,2264.355843,2302.254714,2311.768852,2295.642491,2226.002219,3580.288268,3563.999738,3535.438742,3477.468539,3347.989483,3334.181728,3362.692078,3431.36965,3464.368387,3624.527523,3924.343986,4435.541655,21.2
FAA1,YOR317W,116.5560882,113.4146855,110.2224144,106.7454531,103.2865006,99.02991993,96.52841097,101.9620398,89.23667461,84.33492324,85.6763654,100.392326,656.8280656,669.7920093,690.3512135,723.4642531,780.3787614,827.8990981,851.2812613,850.2327601,797.0196578,800.8737389,821.4662454,868.6495031,21.2
OLA1,YBR025C,520.7039945,516.5575208,509.8680864,502.4964317,486.656158,486.7355635,486.9538982,479.8647811,480.4790444,477.9427069,473.8191003,467.6840688,1602.406653,1638.132112,1672.155194,1706.343717,1719.064532,1760.85546,1778.504353,1759.045153,1641.181463,1547.898017,1573.855429,1834.5016,21
GCS1,YDL226C,93.80752114,93.04922319,91.91710729,90.45384619,88.0038552,85.99614484,84.76636929,86.47525743,85.17839672,84.48213897,84.83913666,87.45454837,216.1211496,208.9404612,199.2846145,184.7436083,162.1765718,149.0242892,136.237872,130.0073999,136.6151532,137.2799199,144.8653904,163.1243933,21
PMU1,YKL128C,91.75725616,91.31808329,90.55815612,89.72788929,87.48376167,87.59980339,88.89050549,93.14569737,94.68478091,95.22329698,94.92841134,93.67962604,18.81472566,18.00941715,16.91307847,15.22338157,12.24201097,11.79134837,11.61595003,11.35623747,9.452440529,8.37877502,9.697070824,15.50833374,21
GRX5,YPL059W,84.93155625,86.07091167,88.12719854,90.2180328,95.83234584,94.71655077,92.03670548,88.16437958,78.1722352,76.56148749,82.54236616,102.6262855,13.14160637,13.65619633,14.72708917,16.3299873,18.78736983,24.83931368,28.87248923,35.88526819,51.96321194,66.33372763,73.44819685,66.55582622,21
NOP6,YDL213C,175.4406699,178.1427014,179.8985591,180.9369369,178.689187,178.0620492,178.528628,182.7287871,194.916623,187.4000829,162.033233,105.7921832,33.32181072,31.39211287,28.63231738,24.46346859,18.14457894,11.91791665,7.879762549,5.881476465,9.045178242,10.17500313,9.775556524,5.879026395,20.8
KRE2,YDR483W,229.8818377,232.3551674,236.4232446,242.3614722,253.3641746,263.5002684,271.1402412,268.4404567,274.7550986,279.6748166,282.4865295,281.2454663,38.76193334,39.2970829,40.14471594,41.66364769,44.66263865,44.97367951,44.60935395,43.42966842,41.38975839,43.4944125,47.78516172,54.81580581,20.8
BZZ1,YHR114W,20.27094861,19.53733605,18.66818194,17.73921369,16.46726548,15.81190817,15.58861364,16.41116425,16.02140476,15.91976022,16.1782506,17.15521754,2.99115704,2.71093857,2.33837644,1.777727029,0.860863438,0.370201485,0.264361929,0.543018641,1.293039185,1.972422667,2.647481208,3.181724925,20.8
URA1,YKL216W,304.6567245,310.7455468,317.070003,324.4723394,332.2977683,342.3264521,352.4964738,362.8950181,380.4649947,383.3649893,373.8389542,344.530465,74.11935654,75.21971365,74.38991978,71.58129701,65.26037241,46.30944518,33.95709737,24.78215787,31.13422094,31.24003288,27.74878915,15.99541451,20.78823529
URA8,YJR103W,64.10248449,63.48967404,62.89337648,62.1649823,61.64268424,59.90272158,58.41696881,59.03945025,56.89800037,55.83299858,55.54287048,56.7362621,28.46608956,27.52298895,27.78968139,29.35865612,33.62482954,45.18316831,50.37373158,53.67466379,50.09179874,48.49933383,46.82794735,46.61626771,20.75324675
RPL19B,YBL027W,2671.203981,2674.839054,2674.381184,2675.730988,2659.045395,2689.389626,2713.038548,2695.12602,2701.592522,2703.655982,2701.742666,2700.188221,4002.367675,4084.917255,4171.776942,4288.148201,4464.747438,4364.565869,4288.057474,4154.755209,4039.501889,4000.879474,3966.006043,3912.399065,20.6091954
YGR017W,YGR017W,118.1940225,117.3493908,115.8901966,113.9325831,110.0589907,107.706835,105.6215325,103.9285419,103.6109405,106.761196,114.1855947,128.1712965,15.55105425,15.9244521,15.77782199,14.52637613,11.53311505,9.511686304,7.456465152,5.45274347,3.383047131,2.642782367,3.090597587,5.161811863,20.6
YKL069W,YKL069W,36.0274306,35.81149393,35.47125406,34.92378301,34.17345515,32.7478176,31.95827381,33.57177093,34.41356438,35.00470091,35.85108294,36.93889287,16.20966321,16.19396581,16.46162393,17.08949623,18.4414068,20.51572455,21.49976811,21.9566529,20.72344226,21.11984459,21.52253487,21.85665041,20.6
SUR7,YML052W,154.7232566,151.9483566,147.9707053,142.3240327,134.274169,122.4915348,113.8994598,119.3292073,119.1045776,115.0030511,109.0518698,99.20985203,42.0418057,42.48562215,42.95563135,43.64138304,44.40384965,44.74574623,47.27138844,49.67906043,51.2547542,49.95387754,46.28287519,39.61014403,20.6
PSY2,YNL201C,27.1102601,26.801757,26.08863716,25.16698863,22.9405094,22.50764312,22.04724074,20.93722638,20.17699463,20.56308115,22.45745181,27.09668143,3.397710411,3.362706436,3.316517575,3.245842629,3.129730646,3.025424749,3.088274403,3.130126328,2.935304687,2.885821901,2.764034918,2.501259619,20.6
TIM21,YGR033C,72.93075734,74.32274176,76.67195223,79.51520467,85.88543155,87.7807764,86.75485724,78.48960533,72.48871345,67.32725158,61.56115136,55.19934608,10.2855607,10.42377329,10.6727018,11.07460524,11.71765706,12.58150483,13.12092683,13.10490853,11.08708617,11.22234157,13.50837259,19.36709873,20.56
YTA12,YMR089C,24.51448474,25.1440373,25.98778128,26.84067484,28.59748152,28.16925606,27.34609651,26.93328038,26.10811418,25.03634404,23.58836718,21.5933532,9.765430473,9.972083003,10.38897638,11.12350454,12.48361601,14.05378141,14.17717438,14.03502465,13.81845277,14.1533332,15.0286855,16.82619872,20.53932584
PDX1,YGR193C,52.75148049,51.68951317,50.89984834,50.11826143,50.90764013,49.06734246,47.03044849,45.0143353,43.25307228,41.20979674,38.68859226,34.8835346,178.3088056,176.8183384,173.0744658,166.9589453,158.2874695,131.1769712,114.951695,104.7823652,116.8345009,113.3497856,99.59328647,65.80706513,20.51851852
RSC2,YLR357W,27.22487353,27.15067615,26.95817286,26.60839473,26.06423321,25.05108556,24.07385224,23.65917316,23.96513068,23.71682444,23.19306536,21.98225095,3.798717443,3.783923261,3.761147334,3.730833853,3.702092222,3.572021288,3.578137861,3.49991511,3.171521033,2.978211752,2.992495467,3.367962048,20.4
RSN1,YMR266W,79.15938875,78.79274412,78.28111907,77.64069408,76.55585536,75.86656438,75.05406648,73.5090834,73.17717569,74.54835624,77.79741383,83.792507,17.63617245,17.61476359,17.56444126,17.46985327,17.23907429,17.20999657,17.05987981,16.68799765,15.86286314,15.52860446,15.42662916,15.73611578,20.4
STE4,YOR212W,95.16777713,92.82239787,89.75055723,86.14453209,80.79488756,76.93639466,74.6950776,76.63679282,78.1697628,77.94666531,77.12313049,74.7621775,0.836087458,0.883226073,0.940392119,1.011796832,1.066137727,1.234293077,1.586756877,1.988480993,2.305509634,2.234329771,1.944294412,1.396665057,20.4
DFM1,YDR411C,43.82891784,43.93854201,44.31283669,44.87077436,46.40340053,46.60699601,47.32194536,50.7114222,50.51734522,50.36721495,50.10338746,50.23386899,10.67862226,10.80626873,10.89854683,10.95852167,10.92707969,10.55560863,10.03321898,9.450807468,9.394521065,10.30191242,10.66412813,9.702562088,20.2
SNL1,YIL016W,100.8362989,100.6671204,99.80711817,98.07532332,94.63912784,90.13173633,85.51299392,82.20113874,80.43110527,80.11526801,82.3103022,88.13549653,42.6328559,43.39643106,43.77751533,43.65238692,42.26405854,39.99998976,37.5466829,35.07351264,33.97462078,33.38410219,33.65408799,35.06916213,20.2
MTC1,YJL123C,75.74515846,74.48478237,73.53580023,72.70338083,73.1264196,72.02070974,70.32979926,67.65686259,62.10374703,59.69370251,59.28949066,62.5615937,214.8547205,206.8332873,196.2559015,181.1428344,159.2796459,138.2012018,123.6851943,112.6354968,105.3735445,97.93774402,88.52138643,73.35648012,20.2
MTD1,YKR080W,501.1198925,495.4597487,488.3531389,480.4390821,468.0005633,463.3259043,459.9079099,458.5559233,441.890296,427.4668191,413.9623441,406.2727267,347.4477167,338.1246884,325.0592986,304.918648,271.3197416,250.8848317,239.4829627,233.3248108,226.0257663,208.6269232,194.8872576,189.3917668,20.2
PRE9,YGR135W,196.1434897,192.9613002,190.7945822,189.8360549,192.4434722,195.6836445,196.1857969,185.6556895,176.220673,180.6707244,196.6392441,231.8104054,237.1064248,239.8868109,240.6834717,239.3296736,231.3394758,218.7637718,215.995708,212.836096,205.4156306,197.0408249,200.2244709,224.906648,20.10227273
BMH1,YER177W,1159.46581,1132.087033,1102.670176,1072.519975,1034.722913,1015.360915,1012.039675,1056.324759,1006.006368,965.3738036,924.1364735,896.1138491,1071.724907,979.2733115,865.4047554,708.9338465,486.1185722,366.8922071,330.2592891,338.1158026,380.0456021,329.492468,241.7463676,102.8529493,20.1
PUB1,YNL016W,148.4329513,146.3796818,143.8943892,141.5212271,137.6487573,137.7322488,138.1736071,139.2898086,134.5823396,129.1931096,122.0026162,113.539661,217.545149,216.8884229,212.5776701,203.5618261,184.2365575,156.2362931,145.6508883,144.6140834,168.1207658,168.3267124,152.6677986,109.6238049,20.08
YDL144C,YDL144C,33.21994843,32.76128538,32.46434558,32.24158423,32.89999318,32.39394033,31.5541347,29.85929443,29.20788282,29.57550018,30.98839198,33.83187025,9.767336819,10.14805597,10.60585136,11.22959792,12.04176971,12.59737301,13.22895421,13.73135349,14.15900286,14.26086733,13.52691536,11.47783498,20
PAA1,YDR071C,219.899235,217.2795446,214.3837618,210.8125391,207.9734859,201.9420168,194.2136616,182.7108798,171.0534879,167.3662627,171.7778718,189.7710416,333.83792,300.75795,259.3235305,199.4039176,105.8081242,70.03475506,78.6066826,121.2802024,197.5610017,226.0280021,219.4806082,153.5182937,20
BAR1,YIL015W,65.2891292,63.02338584,60.12542552,56.93606437,51.518392,49.41277426,48.96200471,53.63944414,49.37356394,46.3088985,43.91014648,44.21095017,18.73696445,19.0567965,19.37919066,19.9468095,21.32170542,19.79726685,15.3624892,9.857845103,6.117072952,5.175429153,6.301868115,10.09767658,20
TEF4,YKL081W,902.4240154,894.2679678,881.8016505,868.2734166,839.3687649,838.0671756,841.2227503,850.2733224,846.4744629,816.9095113,760.0630062,663.3068165,1704.045844,1723.019664,1748.397783,1788.312577,1858.50191,1866.965427,1878.943209,1871.298989,1839.759967,1858.595503,1885.174905,1914.760797,20
BNI4,YNL233W,11.21325301,11.43821566,11.67641046,11.94324635,12.22479242,12.52816118,12.70557636,12.56578533,12.79859099,12.71286453,12.30278716,11.37562369,8.522623549,8.159243353,7.840806316,7.469085883,6.949261587,7.970271081,8.724364666,9.458133246,9.191848486,8.679641755,7.717592047,6.278552627,20
GPD2,YOL059W,372.9143211,362.8871615,348.6341811,331.8197802,301.2964042,288.7094142,281.530946,282.50367,283.0117824,290.3758952,308.1909836,341.8502077,256.6983645,260.9136333,265.2447589,270.0105374,274.0503064,279.4108723,281.3909718,282.7274001,282.7325916,280.6208205,287.39152,311.9078204,20
MCT1,YOR221C,34.14127385,32.52188907,30.11932172,26.90281847,22.00996768,16.52883694,12.56369061,14.78248947,14.70688351,12.24443401,8.618727609,2.928384803,7.574012297,7.555066022,7.583842603,7.648008544,7.658290327,8.594834404,8.865399113,8.978888655,8.629837416,8.084593897,7.684511348,7.805172668,20
APL4,YPR029C,24.50371401,24.48486663,24.69995737,25.18172088,26.4407375,27.30036713,28.64407663,31.876334,32.59064135,30.85781128,26.36018777,17.77626755,8.048286235,8.050803851,8.193234631,8.533499719,9.302580559,10.13698954,10.98881842,12.12452836,13.71236818,13.52721737,11.7576469,7.565363871,20
EHT1,YBR177C,172.9144571,174.0873702,176.6417157,179.5432677,187.7868993,187.3282782,185.5070413,185.0044026,171.5514938,158.2030103,142.893716,127.8928894,150.7573226,151.5490168,152.45561,153.3255735,152.4069452,160.743421,164.6315268,163.9933626,151.1898413,141.1925061,138.271314,151.0903528,19.86666667
VTC3,YPL019C,100.069426,99.14116793,97.99620374,97.26663384,95.71449407,98.31461594,100.8988378,101.6407827,101.7857661,98.27562088,90.5682381,76.94975278,61.43984548,61.73607679,62.12633707,62.66430723,63.21395455,64.65529784,65.61848571,65.93612274,64.63869933,63.41959347,62.86344711,63.93897199,19.8
DUN1,YDL101C,9.417298346,9.597804813,9.932593312,10.38923678,11.33043775,11.91693411,12.25906967,11.81938038,11.735483,11.46916969,10.84000492,9.606314903,1.603369936,1.635499175,1.674568519,1.730599834,1.819878045,1.841583445,1.76852842,1.601940792,1.266558375,1.361865084,1.814822414,2.817355697,19.75
MGR1,YCL044C,16.26602397,16.32085419,16.59986338,17.1393013,18.31615124,19.57514057,20.97402115,22.39140325,23.00580444,23.6001775,24.02392551,24.38292256,6.763020866,7.092113515,7.443951821,7.905219603,8.577909024,8.705456969,8.223117329,7.529103067,7.676230268,7.795359634,7.67884273,7.147230061,19.6
LYS1,YIR034C,383.8335133,384.1027955,384.9878313,386.2501612,388.955955,390.2035531,391.4362462,393.6511182,391.3019039,390.5166056,389.9451422,390.2961728,1139.936516,1152.409276,1169.525762,1193.351675,1223.737539,1274.797385,1306.367015,1318.284966,1273.292267,1279.243717,1327.218427,1450.376903,19.6
ELO1,YJL196C,84.95249986,80.5553205,76.00196585,71.19838334,66.73059296,62.75927327,60.0536864,57.2742168,56.87582448,66.9504886,88.93058161,128.7285906,8.152164607,8.357085823,8.655807844,9.146044318,10.06192944,10.26018494,10.26519606,10.14850381,10.26882384,10.73020731,10.78330628,9.960140824,19.6
ARG4,YHR018C,1019.406705,1014.736376,1008.330155,999.234426,986.6026735,967.5932007,951.1533149,948.5318047,944.7572662,944.2238183,949.8276809,962.7171372,2449.135271,2464.092679,2483.267848,2511.165567,2553.281956,2571.439214,2625.410017,2660.165241,2613.018702,2600.641941,2636.486701,2761.491839,19.49425287
CTP1,YBR291C,210.7125086,211.176511,211.1277457,210.5090762,208.0214461,205.8247352,204.4038665,206.3196442,207.6967765,208.8077879,210.3752497,212.4115433,46.17990438,46.64285556,47.6588492,49.25957992,51.23059944,57.97513311,63.81079131,67.78335045,63.46163464,58.71588585,53.99057115,51.39500062,19.46666667
CBR1,YIL043C,213.4433366,215.0800295,217.2929813,219.6145492,224.0290355,223.8673697,223.2994493,223.2186651,227.7662251,231.5397512,235.0887106,236.6711031,126.7258791,129.9536174,134.2044667,139.9569702,147.6304029,158.7922478,158.1307385,153.1240245,140.6653763,134.4121514,133.2090295,142.2529276,19.4
VAC8,YEL013W,42.92731884,41.61822767,40.36616078,39.16321899,38.38457578,37.34478882,36.83981345,38.52326532,35.19026333,32.31050096,29.29776053,26.91552916,96.2777472,101.9107431,108.5211061,117.035593,127.0442102,136.4583936,144.2430543,147.962575,141.1476287,135.7898512,131.3462926,130.9702777,19.4
RGD2,YFL047W,17.36142018,17.23129958,17.01502721,16.75881923,16.2983272,16.02229905,16.08224832,17.11879279,18.21739946,18.39133842,17.91057372,16.26034419,3.943205281,4.118739389,4.375958365,4.770082386,5.408070443,5.835810075,5.832289166,5.627292989,5.236174656,5.542910477,5.712196674,5.484006097,19.4
RHO5,YNL180C,103.8621148,102.5945483,100.7773386,96.74474197,95.0371592,78.22608922,59.83072764,42.8169826,41.86882268,44.01874944,53.65546347,70.21897558,51.00890827,50.90583733,50.84685214,50.82700376,50.94057718,50.95822897,52.67944317,54.78889375,56.93106725,57.16667931,54.7865876,48.13506328,19.4
ARO7,YPR060C,74.27240295,74.17957246,73.46049632,72.37106013,69.3248062,68.03892687,68.75274329,74.5374933,83.69393712,83.7874885,76.46515841,55.62144027,80.83544501,81.46777435,82.73710974,85.03064044,89.79279116,94.31761735,93.15352586,88.82528721,80.68810243,75.79673989,77.73853968,92.03754134,19.4
BEM4,YPL161C,12.89492262,12.6979608,12.46376628,12.2271759,11.95544101,11.75339295,11.52376279,11.56242493,10.35247105,9.413164156,8.612877986,8.415026127,2.599318057,2.601840847,2.639797432,2.729248755,2.947774409,3.116365129,3.14910041,3.185833805,3.273175643,3.607283355,4.06441892,4.64715398,19.34090909
HOC1,YJR075W,102.9019123,103.1412276,103.5921186,104.4629709,105.7272174,108.3898313,110.4101784,109.3970882,109.4018879,110.1549558,111.1800993,112.953726,44.71037914,44.8555651,45.798296,47.6346274,50.96763445,60.03503979,62.82544359,62.69292543,55.12878962,50.35529526,48.50648238,53.45491936,19.2
AKR1,YDR264C,61.89980518,62.53083055,63.32964766,64.19657409,65.69902698,65.84789906,65.58415715,65.78792463,63.40305562,61.24007141,58.88410556,57.05093403,37.43930215,37.51281349,37.09894062,36.05556291,33.06913147,30.96458824,29.46758098,28.27022276,27.67715347,25.51326389,24.22389114,25.02458239,19.05494505
APL3,YBL037W,8.045361053,7.429586341,6.733042322,6.040034636,5.094477699,4.854631603,4.94994275,5.671306802,5.595156365,5.381228368,4.981372439,4.334531762,4.35109912,4.78547654,5.323560294,6.100478368,7.356678947,7.730182519,7.412342603,6.602069216,5.661497604,5.187438815,4.613948013,3.834545141,19
MKC7,YDR144C,24.3167515,24.28432447,24.18970353,24.08746074,23.73163007,23.73312595,24.08808415,25.60231335,26.1566156,26.30566951,26.14055865,25.61588202,10.41030032,10.41684378,10.42050504,10.40201347,10.27931159,10.4826104,10.57762524,10.61662467,10.36300358,10.46314833,10.69610897,11.15075362,19
HIS5,YIL116W,383.5936599,381.6287817,379.4887571,376.88731,374.3686111,369.9066998,366.2008076,365.39096,364.2997341,364.660624,367.0496043,371.8582376,629.2334397,632.4701824,637.743562,646.3033929,659.9200471,679.5701652,684.2806412,690.1261061,709.1791792,708.0791035,692.8466533,658.1522602,19
YLR225C,YLR225C,52.24326565,49.80409355,46.4466732,42.41884779,36.5961548,31.84456447,29.48011043,32.78008487,41.40844911,40.39920495,32.24689248,10.29461219,19.91429034,20.50074784,21.21004232,22.27055983,24.02283077,23.85162822,23.44718709,22.63191245,22.04147416,23.2849379,25.11142281,27.38597257,19
UME1,YPL139C,29.85558896,29.34713201,28.70711931,28.01636416,27.16421929,26.40403394,26.10933165,27.71893925,27.44725298,25.7894817,22.85033402,18.18764437,21.50936201,21.76313283,22.13108349,22.65905239,23.39805001,24.38763629,24.29443514,24.20920666,24.88252363,23.80645168,20.78927029,14.72435692,19
UBP6,YFR010W,43.02257098,38.70042724,34.48189166,30.87570582,27.72657787,28.31371936,30.4558203,34.37349497,31.11380862,29.10669775,27.0382767,25.86214719,189.9123687,188.3108189,186.3148896,183.3091457,177.8463639,179.3330531,180.2214173,180.202218,173.750351,168.4907513,169.0200479,181.1541032,18.86206897
ATP11,YNL315C,61.95097483,61.76001527,61.34714919,60.80103108,59.75883943,59.44025591,58.31302951,53.90867952,53.59010109,53.77237313,54.80648684,56.76611,18.48899096,18.49236394,18.17401021,17.43696605,15.78555982,13.22430178,12.79994419,13.27926023,15.70607776,14.72712639,12.01004565,6.593662954,18.81034483
KAP114,YGL241W,11.84763065,11.58510446,11.29774137,11.00788294,10.64758439,10.47848201,10.42889525,10.69112967,10.38482197,10.26553936,10.28352119,10.59986003,2.38609779,2.387535543,2.393181099,2.405387414,2.43931962,2.44751994,2.399062206,2.282554491,2.052497381,1.947339779,1.821824339,1.653015339,18.8
YJR142W,YJR142W,36.17763206,35.67285295,35.15992966,34.48794909,34.13604133,32.42437091,31.29248144,32.85899371,32.05047855,30.65717153,28.85668009,26.55701628,3.82419998,3.987314167,4.1858211,4.459200919,4.851059135,5.051550644,5.110853999,5.107355249,5.109833568,4.990656626,4.851456417,4.721981828,18.8
APL2,YKL135C,33.50009362,32.86538949,32.1376011,31.34647932,30.33407524,29.63908372,29.04143456,28.61405227,27.641281,27.21256298,27.2398261,28.01772024,31.67160544,31.91981192,32.33536601,32.97171452,33.84585967,35.60500175,37.2356561,38.30921257,37.27472647,36.08848997,34.66409795,33.38114202,18.8
YNL010W,YNL010W,260.2116352,263.0245713,266.0938149,268.5922673,272.7255278,269.6471079,265.2661541,260.4696041,263.5333937,265.4378526,267.724405,268.6265836,286.4499201,272.1700911,254.6941138,232.8147794,210.7105486,165.5049721,145.8340672,148.2780434,211.4159462,216.3643938,176.2998611,56.31957197,18.8
COQ9,YLR201C,37.22464964,35.05704544,32.57385952,29.6026574,25.89745911,22.34653616,18.76000538,13.7518152,10.66892502,12.53414925,19.50074899,33.75268072,0.503917304,0.470459302,0.456398375,0.457609782,0.474713904,0.651850719,1.083040517,1.664090086,2.299953246,2.485846705,2.21702891,1.239017051,18.73333333
HSP30,YCR021C,548.6512334,567.6274364,592.6842427,620.3479831,663.4848754,680.1366216,688.1361104,684.5025194,686.8974576,680.3042785,657.3552073,605.9970812,8.111709105,10.71095001,14.3861943,19.87025157,28.2424122,37.08667673,38.30590828,36.18772324,30.1253913,29.91549281,35.11427491,49.82525526,18.6
GLY1,YEL046C,207.8968509,208.5315729,208.6184247,209.7448337,207.5387819,216.999021,226.6498827,230.620015,241.2570839,246.0083841,244.9358886,234.5647508,152.7909557,152.9777799,153.1421874,153.5114223,154.6966419,153.6588827,149.8578936,144.4065936,138.6824375,138.2113103,144.9541454,163.340503,18.6
HUL5,YGL141W,12.11219366,12.27085734,12.57222143,13.05325626,13.98936681,14.78501207,15.5707199,16.72169486,16.07792624,15.33677395,14.23064052,13.07204968,0.258549335,0.239855988,0.233553602,0.23078273,0.21097979,0.422006427,0.645086835,0.894182027,1.03145518,1.072229339,1.09438801,1.135428016,18.6
MSC7,YHR039C,59.88453223,60.28438594,60.83569594,61.58507695,62.80227602,63.64803135,64.71671666,66.48739686,70.09554483,70.87238818,68.96558068,62.03384364,27.25999846,27.46178531,27.97344802,28.87145892,30.35276152,33.52374285,33.82350621,33.21156834,30.6635802,31.46017665,35.16110655,43.69871615,18.6
ADO1,YJR105W,517.2320775,522.5475967,528.009694,533.8180919,540.0543803,545.6143394,545.1901292,528.698236,527.229022,525.8608123,524.4965113,523.3151262,1489.396884,1384.457467,1269.68877,1137.687906,1023.441828,881.5351842,679.7583341,473.4517178,357.4231133,292.8583418,262.1213782,257.8982733,18.6
ARC18,YLR370C,164.3097139,162.7831172,162.1837013,161.6799551,164.780052,161.5925028,159.2236113,161.0903077,158.1564228,157.9277475,159.7097046,164.1234492,149.9352038,144.8219435,137.7034134,126.6784624,110.7855848,95.47833835,77.25301891,67.37034939,85.61845236,94.00089177,91.75326319,66.71207387,18.5
VPS28,YPL065W,23.21089699,23.50634943,23.93786384,24.2013908,25.24888152,23.86685415,21.9567318,19.5256842,18.31347512,17.40599897,16.8954452,16.64519161,1.935758272,1.913568731,1.824157569,1.588487233,1.06605118,0.862901648,1.030136589,1.397506078,1.873194291,1.882300586,1.547292475,0.6865358,18.4
EMP70,YLR083C,89.51677378,89.84859514,89.77460451,89.3484665,87.77941905,86.57996735,85.17986128,82.36263699,87.94363749,88.38355463,84.7155688,72.30215096,17.74746095,16.1820072,14.13903534,11.15239911,6.474489805,3.729541483,3.361693101,4.252280201,5.548269102,6.375081368,8.20214623,11.52033385,18.32
ALG12,YNR030W,27.60979449,27.22772095,26.74845355,26.23844172,25.3424424,25.08915191,25.20003638,26.33772984,25.99987893,26.08657017,26.55323358,27.85704416,10.65355747,10.89733387,11.17479634,11.57277695,12.16102669,12.16603788,12.00022514,11.39194887,10.14566499,10.00913416,10.51766789,12.03348611,18.26136364
PAT1,YCR077C,65.88800913,65.09289249,64.24896792,63.40610283,62.62362487,61.71399407,61.16787513,61.93608563,62.47813656,61.90406577,60.1923264,56.31675003,51.92677302,52.28340327,52.42153332,52.28932155,51.39594329,49.92880626,47.94185718,44.86091961,39.43713278,33.88273817,28.97147859,25.7239508,18.2
ADK1,YDR226W,1080.695735,1080.512747,1079.584623,1077.762133,1073.823348,1069.12039,1062.858552,1052.917429,1053.088792,1059.711084,1074.219549,1099.25539,1583.094464,1503.789141,1408.229385,1283.782206,1126.311773,978.1965658,860.4912161,796.4241999,861.2349609,918.9608527,962.4737862,948.4659489,18.2
YGR012W,YGR012W,26.3618524,26.03336041,25.53027372,24.86404628,23.81550534,22.9078802,21.91844499,20.62291732,20.08121868,19.9262121,20.40864186,21.82552577,29.92683424,29.93858327,30.37028833,31.33605319,33.30168447,36.13004685,41.57877513,46.24025446,44.31497771,41.62100856,38.1958204,34.78986888,18.2
LAA1,YJL207C,9.138873055,8.958822532,8.72519107,8.498001336,8.050622303,8.124762292,8.262241506,8.444166959,8.113066237,7.807315831,7.441652826,7.131945329,1.876455284,1.886662615,1.904713315,1.936646114,1.999126092,2.034522999,2.129277381,2.212662403,2.19954036,2.331670833,2.689361035,3.414882038,18.2
NAM7,YMR080C,39.7369857,39.14599475,38.41545515,37.72595434,36.4408139,36.67048342,37.42824944,39.11444759,39.58584788,39.73091455,39.4989976,38.83456744,9.590489719,9.653240787,9.933723436,10.51903132,11.75331267,12.99933949,13.65839552,13.870501,12.77343229,13.42215179,14.22198431,15.03058065,18.2
SCS7,YMR272C,117.143103,118.8973103,120.7792986,122.5121104,123.113088,123.947843,129.1272949,148.7891172,154.8720656,150.3349752,135.0203125,103.589172,43.82759926,43.17521741,43.21143136,44.08513396,46.75796031,51.8766667,56.87649184,61.87418225,63.8778566,62.89718465,58.9759583,51.2711455,18.2
MDL2,YPL270W,26.75086456,26.64528437,26.612917,26.45253231,26.72125172,25.35223071,24.0990828,24.77619077,22.14469719,19.74964348,17.29654918,15.30005534,1.861080602,1.851704101,1.888651142,1.98292233,2.193574898,2.506584133,2.84006067,3.099011662,2.936475939,2.984320487,3.104308445,3.357128914,18.12307692
GON7,YJL184W,70.26386131,71.77685917,73.92451498,76.51653562,80.95722533,83.65730731,85.49417979,84.85696024,85.46433448,87.38258474,90.34830832,95.1242364,7.819632658,7.287873091,6.534744606,5.351425855,3.299885412,1.915145822,2.550208838,5.107928544,10.89503765,14.10048392,15.63046636,13.99111484,18.1
NPT1,YOR209C,175.7507214,178.2057738,180.7024826,184.0441682,186.6553005,194.0817613,200.1744397,199.3761282,208.0772094,211.34108,209.2965456,197.9078531,226.4494974,231.2096096,235.0126158,238.5242985,239.4775965,231.268421,222.9005693,214.3283617,213.70414,219.2342568,229.220636,244.3128453,18.06666667
CKA1,YIL035C,82.63612541,81.17446476,79.06731858,76.38202056,71.81687758,68.51062342,66.29125962,67.15164,66.84779635,66.18195911,65.82883786,65.77168213,19.94223954,20.23370626,20.52567871,20.73471996,20.46555194,21.01165337,23.60322981,26.50383377,27.76520417,28.64300897,27.33534133,22.49082204,18
DUS3,YLR401C,52.38424656,51.93305939,50.87024497,49.38340248,45.8826093,44.5719626,43.17741523,40.45715873,41.03037971,41.60389701,42.76582311,44.32210167,27.87844711,28.32104108,28.76753649,29.24200751,29.74725276,30.01898944,28.53472973,26.53697162,24.94659759,24.64738489,25.74616041,28.98181942,18
TIF3,YPR163C,441.1884134,439.7645906,436.4114871,432.6973896,422.9919193,424.3365174,423.8579075,411.6481177,422.6261997,413.9011004,386.8406531,326.5609496,738.1366644,723.3980444,699.9613816,660.7598428,591.8904926,540.3382434,510.3149912,497.6434455,501.2399872,470.7764601,444.2724949,427.5804838,17.92
PIN4,YBL051C,47.57931634,47.48417238,47.21336245,46.7487115,45.85086776,44.80693119,43.85897182,43.53324131,43.52698893,44.17732414,45.85615586,49.09513832,16.01799729,15.60313865,14.94902275,13.96154378,12.28473895,10.30604461,10.47698855,11.66524296,14.31984425,14.67509331,14.03153406,11.76051712,17.8
