"Feature","Sum","dev","t7.8","t10.7","t14","t17.8","t22","t26.8","t32.2","t38.4","t45.4","t53.3","t62.2","t72.3"
"RPL23A",5.80191925733793,0.00830193222166716,-0.613193833202802,-0.575118033280323,-0.50998264682825,-0.39046950446702,-0.183034838217459,0.0439352795520002,0.209223224088477,0.497498305745694,0.912104472789999,0.943504082892437,0.612780954028721,-0.311074082244749
"YGR054W",4.19258714561724,-0.00552971787376152,0.29073993880041,0.363648917537366,0.402780761667745,0.453080094576309,0.42907503161493,0.371528745520532,0.231596915282117,0.0481228138800722,0.224823959076732,0.0148281609335278,-0.362361806727495,-1
"NOP56",7.67688382778917,-0.00598039255905868,0.706223712460805,0.595999284199712,0.500241754248392,0.433571620141157,0.438671375294423,0.670638166339713,0.824284416815036,0.695663809837682,0.863028543850203,0.733094937278521,0.215466207323524,-1
"THR1",4.88114904214023,-0.00548820804812341,-0.369856773363394,-0.358598190466666,-0.312781618516488,-0.192221071453426,0.0591829674390599,0.260392382439803,0.481435295100199,0.802109564910307,0.80921360578311,0.703348591612155,0.404706086235265,-0.127302894820361
"MIX23",4.71195212322708,-0.00470181767122234,-0.286424820710933,-0.1160430703153,0.0697522001529057,0.27466325692616,0.616316354946637,0.518397557748275,0.363664850461651,0.456047780651319,0.734101834726776,0.734531669975744,0.542008726611383,0
"TDA3",4.00196185226204,-0.000552807001702038,0,0.0509269795107593,0.12584454300707,0.237633570161176,0.414098623431465,0.559313534699635,0.589784510914237,0.754399796278596,0.593223972855536,0.291212302473637,-0.0450517967326289,-0.3404722221973
"TOR2",5.35178256754911,-0.000116064504173772,0.572179927499591,0.607471335905996,0.620162246041765,0.56619426911671,0.470492319071012,0.113789111294878,-0.000795694469486352,-0.0983583050119853,-0.10141417348559,-0.467857802181719,-0.784945079704439,-0.948122303765943
"PRO3",0.733124566734007,-0.0108839035828992,0,-0.0279415598760172,-0.0453467105032566,-0.0458526579148121,0.000514670562903441,0.0206768134197456,0.00680756301035718,0.0173226507244487,-0.118290768955824,-0.121963975585515,-0.00299992007469763,0.32540727610643
"SCW4",4.51957346385,-0.00741286686408479,0.199527163057378,0.118711399826,0.00219894862143452,-0.15846981940332,-0.443343780225992,-0.609681959154838,-0.656752751407325,-0.659357082256309,-0.649056271962929,-0.603797666995291,-0.418676620939187,0
"NUP116",1.16532528924741,-0.00137747239265684,0,0.0265113122511691,0.0276288976008432,0.0525660909492314,-0.0318614999073718,-0.0221962927994684,0.0843266377083938,0.404408002810691,0.167698326067779,0.0308096524536272,-0.000403261645327361,0.31691531505351
"RPL28",5.80903867403349,-0.00200527450084063,0.504144087580584,0.251045320510568,-0.0582421211134719,-0.385655953248776,-0.973532600748608,-0.660840141900115,-0.473905159411782,0.0451344034206217,0.718501071441387,0.785483995748288,0.444187883063333,-0.508365935845955
"MPD1",5.99004564827949,0.00900299340547623,0.332495845316128,0.00488876714024333,-0.314344511774617,-0.639693918152956,-0.946282040617073,-0.975983058171923,-0.748999633033398,-0.272343895206734,-0.15316855563856,0.113988659959374,0.487856763268489,1
"GIP3",2.05259374971499,-0.0035780224031114,0.0951036734555427,0.111330631122916,0.0886797031911648,0.0792260364825536,0,-0.198034176933521,-0.310099850318222,-0.162883723714935,0.205861261656568,0.361792000964736,0.300790676392849,-0.138792015481982
"SER3",7.53789711678947,-0.00538904445272417,1,0.867581048953581,0.684902487622367,0.443882388137945,0.0557007617300045,-0.219390314601819,-0.384126867465689,-0.514529682775121,-0.80739877304313,-0.960804903526439,-0.953231870002983,-0.646348018930394
"PGI1",7.43904297078891,-0.00631580139640547,1,0.813527777522579,0.569370104325402,0.25666724465563,-0.253049667946908,-0.531605954760259,-0.656718839873256,-0.45479129616353,-0.490425512580017,-0.620045135929173,-0.792841437032161,-1
"CAM1",1.86507817954242,0.00637405221396788,0,-0.00279066755300688,0.0455372475355371,0.0886807260638859,0.317645544726407,0.179890254054331,0.0639120485259033,0.366470436049178,-0.0363338587978708,-0.30212382690558,-0.399583087158548,-0.062110482172175
"VPS4",3.71524408275152,-0.0050818028860343,-0.519451465389893,-0.443846437245765,-0.367007064485489,-0.27049349228539,-0.169981633706749,-0.092780965531832,-0.0754895775477427,-0.211466431936493,-0.200225268980237,-0.0202723090381778,0.344229436603755,1
"VPH1",7.90084554024744,0.00223439524855925,1,0.790494065624486,0.508402109649834,0.140838311943209,-0.476905903066624,-0.79748966232401,-0.766525132237932,-0.468647025388602,-0.462181230386284,-0.664298410743941,-0.864603719693263,-0.960459969189259
"RPL4B",6.79832027713691,0.00187469702972146,0.874511520802963,0.697061021065568,0.449296049948184,0.14917831908613,-0.42367595493456,-0.568055669796447,-0.583217113206963,-0.00080948626626709,0.766349798107496,0.945970521809275,0.554691939862939,-0.785502882250119
"AIM6",4.92819226935582,-0.00116909032955167,-0.363198856909491,-0.455430083871019,-0.485150703798355,-0.483850428547715,-0.223756236759327,-0.264645948825974,-0.333789341818874,-0.324916166699779,-0.537268883758602,-0.350500107055397,0.105685511311287,1
"HAT2",1.18258178333688,-6.54787269330088e-06,0,-0.00665927179363668,-0.0066872155351877,0.028396759604396,0.139237119605255,0.0239789144716759,-0.0407456946266842,-0.0389372039386969,-0.328664102840854,-0.333946629689986,-0.235328871230503,0
"ENT3",4.51686130606333,-0.0042600938067821,-0.0840922434852587,-0.212293722857033,-0.226798717867753,-0.144241353429813,0.326911487871041,0.663895219054212,0.817163757580654,0.913951140672037,0.00243746176367482,-0.345610579670583,-0.332519607698671,0.4469460141126
"CIA2",6.15504286135045,-0.000868706356441396,-0.618555035291038,-0.393037333463384,-0.116248609288222,0.226170979047697,0.817131024457355,0.984279384456218,0.873727831086239,0.0427015920461912,-0.14720692813724,-0.373052139822814,-0.622851867931413,-0.940080136322641
"ADK1",2.41648931763114,0.00316736820860996,-0.40052808970166,-0.303665686321062,-0.202221428461457,-0.0833569736805141,0.0318151316908547,0.118603759925404,0.133094434371585,0,-0.078688071185095,-0.00915521489275897,0.248633053309612,0.806727474091136
"APL6",5.93224292593324,-0.00226421029722058,0.712835033053919,0.631983304067535,0.520919004228466,0.386295038227789,0.161250837147552,0.0579833029953974,-0.161499765486858,-0.33741626047916,-0.865148384289038,-1,-0.681287274891784,0.415624721065744
"SRP101",6.90591037697446,-0.00524630484115843,0.989870622766338,0.868527324300623,0.70949731954587,0.465650419563472,0.0823460945591634,-0.0285415000356293,-0.15061044250163,-0.379103980939585,-0.613594539923017,-0.889628019737349,-0.989809366634087,-0.738730746467697
"LSM2",5.86988349568264,-0.00536855138133029,-0.807137360975318,-0.575277804271138,-0.316417968032529,-0.0101929145287322,0.475449337857891,0.240928521923281,-0.0794306806033178,-0.616989562341794,-0.929316575882363,-0.876096453728553,-0.449374652868684,0.493271662669035
"PGM1",5.18830455880878,-9.30155258244735e-06,0.514070148452753,0.357109044842864,0.162706000477858,-0.0620015977179676,-0.377769024577643,-0.682679775533738,-0.783182491326662,-0.340542021167869,0.208288632278008,0.587936452110055,0.733880238453172,0.378139131870186
"GLN1",2.42616820159807,-0.0023751387149634,0.118398406461941,0.0206161038826101,-0.0496679862982349,-0.088956997392613,-0.0624527512538174,0.192492333474684,0.289675024835184,0.536351716559087,0.393989490184703,0.367670672561206,0.217387484715214,-0.0885092339787711
"RPS27B",3.80247431076943,-0.00630736816010909,-0.475366571478045,-0.442787553139245,-0.412893142506315,-0.346156757580509,-0.314955424198553,-0.0543747181497256,0.0585780344199884,-0.0464383765492223,-0.0158550616787044,0.162628960692699,0.472439710376421,1
"PMT1",2.09381013257372,0.0106994536715144,0.0717159384415447,0.0635383133097186,0.0470224106591321,0.0471271593610607,0,0.0256462929613556,0.171005764833481,0.600833104758929,0.517877948706728,0.378204131566254,0.170839067975512,0
"PRS3",8.02143467548291,0.00352081031904474,0.356101421037051,0.497289416150637,0.620868600034862,0.752268437516634,0.835722475097706,0.835572364079194,0.696517519360555,0.452339820723957,0.776735291664009,0.828706171793156,0.369313158025152,-1
"SHE10",1.64153492248523,0.00278137073677971,0,-0.0602744998864439,-0.0936064162804136,-0.136887832009779,-0.03932394751843,-0.243704732498787,-0.226975627091856,0.0398138138977138,0.162105625035891,0.0962607597022619,-0.0956205977267808,-0.446961070836873
"GRX3",3.30538376468155,-0.00764872142627839,0,0.0963907094897888,0.175117338553096,0.307904787284958,0.488199028464884,0.506527035962934,0.352343230511047,-0.119079243574789,-0.155226136889972,-0.273110783621141,-0.362615376232285,-0.468870094096659
"NSP1",1.84543737931038,-0.00110785413760381,0,-0.0169061176930579,-0.0405126346435775,-0.0514281546147157,0.0141321274224857,-0.160723778080179,-0.35628638372844,-0.398149464566274,-0.315445773724992,-0.221657339126953,-0.039867523004146,0.230328082705562
"FSH3",5.37408960440862,0.00158170066137342,-0.686644136776867,-0.602661067798167,-0.490136213247725,-0.299991577556484,0.0705127705440861,0.0887558039684126,-0.225246990052237,-0.697335603002164,-0.645469075876997,-0.20552162814261,0.36181473744287,1
"ILV6",2.64208747155903,-0.00121462798603539,0,0.0141908967745748,0.0417933986238808,0.0404737261250496,0.177787832014417,-0.39617520704395,-0.566993146485568,-0.54289005042185,-0.0135129551719444,0.355937949661821,0.471921140222646,0.0204111690133248
"MNN5",4.72038331343814,-0.00323623618863325,-0.0107042583180441,0.147882835231983,0.303753495112038,0.439470752530664,0.595707401320675,0.460062921154592,0.358890823815706,0.357403876809425,0.683188160683186,0.719054199320842,0.48651955111555,-0.157745038025434
"MYO2",2.15182991751671,0.00509810012397001,0.06614400937106,0.0563659413606959,0.0112466636109793,-0.0407009580462458,-0.196294130043529,-0.266236779178947,-0.159638158596845,0.113441164514718,0.405311088407458,0.467198825438351,0.352558440387208,-0.016693758560669
"CDC48",6.20060920794393,-0.000936185240220136,0.954014930244101,0.801440839350464,0.641244225768234,0.454489545492399,0.229814719681592,0.0609925294124001,-0.00268134353718097,0.210624658229169,-0.236826408301644,-0.641264939441544,-0.9672150684852,-1
"BUD20",1.77927842646613,0.00266146311872545,-0.032434002612002,-0.0482520024715918,-0.0560658026712788,0.00357605841441377,0.234662709441679,0.0528349473589875,-0.142967758398319,-0.189928912301837,0.161751189114478,0.408433546010125,0.448371497671422,0
"SSS1",6.56006889495371,0.00484805070683332,-0.382891983532132,-0.442350070285672,-0.490632636240099,-0.534422535080544,-0.5527266997458,-0.46128854866414,-0.501726375743128,-0.65301547411389,-0.863843051382738,-0.621054710794352,-0.0561168093712189,1
"TRA1",1.19639072493506,-0.00595256944018961,0,-0.00124982386192853,-0.00961824238600642,-0.0337118681165267,-0.122934474713178,0.0224552521751519,0.120536643937022,0.133474223346643,0.243998678876308,0.117743502457278,-0.0758296533934627,-0.31483836167155
"LYS1",2.16322404079361,-0.00553069490685447,0,-0.0127491307574617,0.0222625571478674,0.0740919960463047,0.251818432309751,0.214420550085394,0.238286952328867,0.425498557956636,0.331144518680538,0.231984740979352,0.0192391226794767,-0.341727481821963
"SIT4",5.38010989859036,-0.00885634964413766,-0.654644294037213,-0.515569591981664,-0.384194589490608,-0.213442600052607,-0.082233196006979,-0.0335488499832232,0.105612627100994,0.644076715474385,0.937712890826346,0.95952722074741,0.732453800456826,0.117093522432102
"RPS13",5.27651014586167,-0.00634817769766818,0.324820556634282,0.198608943151295,-0.0123200754192633,-0.277926577722646,-0.900904277798801,-0.634193424887003,-0.341504794511917,-0.26882951531366,0.59758465631497,0.884252347451287,0.748468698319437,-0.0870962783371105
"DUG2",4.7648749247362,-0.00217554250113069,0.472226891592475,0.281060228224978,0.0540715605769565,-0.188245593089204,-0.541547902657255,-0.627132947290678,-0.205828236111386,0,-0.542326011855909,-0.936684289734853,-0.895676166970117,-0.020075096632383
"HCH1",1.63695830830868,-0.00135627890872734,-0.0298298338446955,-0.0246973603758801,-0.0273558523879757,-0.00216082508487107,-0.0412788850469375,0.125821792443428,0.31039243532718,0.399995179104326,0.00429957006810266,-0.216831343895955,-0.22339782342801,0.230897407301322
"TEF1",4.2528768869757,0.00237901957599278,0.295449548391032,0.338515206613184,0.36781036125346,0.369119132416405,0.336156327339813,0.346867717993559,0.27558852895501,-0.103099503499429,0.369913903280192,0.395372483383608,0.0549841738500072,-1
"RPS2",3.92610394782151,-0.0134658947784603,0.50091408787374,0.446864306481954,0.320266274686091,0.1694166340832,-0.268350973845261,-0.122865021040667,-0.0355588918070422,-0.231729044927434,0.351315117427005,0.412095984612056,0.066727611037056,-1
"ERG26",2.30639456935469,-0.00479772366203626,-0.0277755641716949,0.067447316260954,0.157688040774886,0.231947250356434,0.321644977640651,0.0723987778902487,-0.0581218984544136,-0.168644370760182,0.134770910281927,0.392825977324691,0.488194298231846,0.184935187206759
"BRE1",2.39650727336875,-0.00483103967700827,0,-0.020237507376665,-0.0703456876163149,-0.111009187117326,-0.179518142680625,-0.327869144579092,-0.469212374340757,-0.405511570401903,-0.175954691108641,-0.0049797286287572,0.20281054189584,0.429058697622825
"LEA1",5.56365686203972,-0.000560649971208999,-0.703110684924285,-0.452596165623459,-0.195567751493228,0.0959685059310254,0.467574930018226,0.402754640529608,0.0633648194549031,-0.593066495954783,-0.909091395341471,-0.793218807629209,-0.350611518943308,0.536731146196208
"SWH1",6.36501719322486,-0.000163102865442529,0.48380847339751,0.259490694872995,0.0281989913182137,-0.252468445094767,-0.555725497034398,-0.72542028550916,-0.769903669706621,-0.837090296344435,-0.901652332303766,-0.840575650800732,-0.5183976915843,0.192285165257964
"PMU1",5.69907606451599,-0.00795180129997622,-0.44783577839895,-0.427413104938125,-0.420546773984887,-0.365911668338615,-0.370185341351902,-0.312008305558162,-0.128433789750172,0.446251946226768,0.827538674518304,1,0.835576251468755,0.117374429981351
"TOM1",5.22432857888532,-0.00564861456489286,0.528317973288134,0.529077451482536,0.504297339436823,0.496201373152069,0.416043763133947,0.286716720081083,0.133787293147054,-0.0415638893897264,-0.21201693638812,-0.409601669481612,-0.66670416990422,-1
"HBS1",5.01380317784369,-0.000418871050778725,-0.5045504478455,-0.405989756197588,-0.314795404157326,-0.271650057267694,-0.221394930442875,-0.346641070098431,-0.551810865429921,-0.642798994157811,-0.33766868462115,-0.108227813212668,0.308275154412723,1
"KRE5",2.42669244399653,-0.00506157858687179,0.00968758661147395,-0.021226329419523,-0.0337586062735774,-0.00492758660754507,0.0323471482777735,0.308586594515402,0.547696059715401,0.650516700540107,0.0234520752028572,-0.32850347896521,-0.465990277867659,0
"PEX11",2.62167499203265,-0.00542909868562456,-0.000882391934060719,0.0697862858040928,0.139950790021488,0.188561886180748,0.282729030667228,0.121097279238759,-0.168416358514586,-0.361918926458217,-0.343076430751348,-0.45284703304985,-0.34931682120575,0.143091758206525
"MAS2",3.10801680443446,0.000743950860910214,0.106603039686263,-0.108297172871971,-0.257463459573895,-0.346760114993108,-0.222213383393851,0.28520054147649,0.47911933777686,0.113896351836495,-0.154848785157681,-0.0166229241032204,0.254249215691121,0.762742477873505
"ARG3",5.81540890659947,-0.00385145443270379,0.551939514476637,0.266243848167048,-0.028056266320872,-0.324416856723318,-0.620444694687717,-0.671515661242533,-0.688519368673953,-0.276717194044272,0.490291582272185,0.840488865286255,0.713059247111446,-0.343715807593238
"VPS28",4.89669117852686,-0.00184322535085264,-0.236873312650572,-0.184770430163661,-0.0630424053754528,0.156240738082853,0.696198724801678,0.698187567818948,0.342304350430211,-0.234332883234758,-0.756014404210171,-0.868779201916815,-0.659947159841742,0
"PHO84",3.21405357608673,-0.000740620205491217,0.091972751430676,-0.0215616237114292,-0.105955524573314,-0.13220870740753,-0.0731110359599464,0.29062209220145,0.529023281014917,0.596093879671849,0.549599417905468,0.476136142775066,0.270292529618388,-0.0774765898166926
"MDN1",4.7387046272632,-0.00590985095909545,-0.121127341090308,0.181497709469581,0.414482027372732,0.642310619899763,0.671584411512984,0.354501527278628,0.204065703887287,-0.0590960060071291,0.512306813030915,0.543797853860454,0.207753095587902,-0.826181518265517
"CDC3",1.56739096197224,-0.00685470177545858,0,-0.0234102929618571,-0.047551538718741,-0.053674809756533,-0.0220325649749439,-0.0994026246019091,-0.211293951120152,-0.216488122128506,-0.295623312073808,-0.238128738982879,-0.0592031697386306,0.300581836914279
"RKI1",4.41602715146172,-0.00702498322973285,-0.394250910575633,-0.313278043540618,-0.216343986300522,-0.0735587689674521,0.140429278997745,0.351469334374725,0.500409623792886,0.291642562504704,0.643342864423073,0.755865190048237,0.579136027825704,-0.156300560110417
"CMK2",1.96443251451885,0.00179844990217941,0,-0.044856468961124,-0.0899689183481926,-0.138648740305529,-0.176525851888151,-0.190288703613698,-0.222011649561732,-0.178153495228348,-0.202110158945971,-0.154560095410647,0.0467270083686663,0.520581423886787
"FRA1",4.82696962003752,-0.0028466363449333,0.573006990072979,0.481444304149948,0.411326025138692,0.335821328365936,0.343269868742742,0.267157077034818,0.183547582122979,0.240473239601076,-0.0622037204064549,-0.3094527253508,-0.61926675905109,-1
"MSH6",2.743750958247,0.00373929450430538,-0.097695640898537,0.016818606318364,0.115607577115787,0.213318478379376,0.259977184668463,0.24916667280256,0.15067405263399,0.253387257428343,0.445600598286421,0.422307631705177,0.193399804772818,-0.325797453237169
"GSC2",3.49509502722851,-0.00597439220689092,0,-0.0520427191832109,-0.12308036216985,-0.249505576782244,-0.453894331716156,-0.559456366732797,-0.518482959855708,-0.421282891179776,-0.197545413032184,-0.0441351814081851,0.216279878489466,0.659389346678928
"SPT16",5.51438182942453,-0.00260729127744889,0.578931177427913,0.570975314113736,0.53645730105137,0.462338696423277,0.331055752107342,-0.0357968920477192,-0.0793397336331484,0.212507182550224,0.744103308884013,0.715483652171877,0.247392819013908,-1
"STT3",5.24644672284188,-0.0112357212308559,0.360082242917864,0.253173411147106,0.109239452884538,-0.10588532347613,-0.467762817041828,-0.537426187133294,-0.699164573428526,-0.704808752943123,-0.676919314829152,-0.601475354948983,-0.281497559040677,0.44901173305066
"NIT3",3.05305559500874,0.00261812309793824,0.0203584901182891,-0.0994780431436377,-0.20399095835297,-0.295897643669691,-0.352324914608321,-0.297556445645597,-0.321303770887278,-0.158626252604233,-0.320074828944267,-0.179426258781797,0.13047441259947,0.673543575653191
"SSM4",3.73461446782387,0.00124496480242508,0.573922864348724,0.337373890968959,0.0811165564899958,-0.119974111434802,-0.387671568920036,-0.0212727469555756,0.178119418359228,-0.196745879997797,-0.285595882029877,-0.414611028345092,-0.550563832601597,-0.587646687372182
"UBA2",4.15092183394523,0.00146506348027262,0.183862351361092,0.115315118441051,0.0242385662364065,-0.0918914783874986,-0.249079968732597,-0.411588424742833,-0.513400885100336,-0.809672598842217,-0.753686664873165,-0.62124190500806,-0.376943872219974,0
"RTT103",7.70625440331279,-0.0043655170079047,-0.686269323039237,-0.666998355190497,-0.543955272623516,-0.316199496380815,0.198961569878104,0.956849249989714,0.941587228364433,0.158012007725974,-0.821259755225344,-1,-0.606623685240909,0.809538459654246
"SHM2",1.81622703542131,-0.000445549968985684,0,-0.0293618471593741,-0.0465282987180673,-0.0323161776834812,0.00465117143751892,0.197683978092063,0.264738069153805,0.306980377774908,0.290438718227317,0.256938463225167,0.0793794878099735,-0.307210446139632
"SEC11",3.41133070526766,-0.00217771582548794,-0.382100002525431,-0.343422018413039,-0.261921871812071,-0.131578878826375,0.175077356393872,0.269746878773884,0.244668701982801,0.0551470978036857,-0.212083424194152,-0.190166779887479,0.145417694654866,1
"WTM1",1.71037115869028,-0.000637739315940103,0.00547561254187279,-0.0752205499232126,-0.139070495346883,-0.167724100532667,-0.142109092784563,-0.0759627176350935,0.0447073477699075,0.21208100819544,0.0669373597068288,0,-0.205343199560733,-0.575739674693082
"BLM10",3.9691148322838,-0.00765613951034934,0.188101797108177,0.11823849127666,0.0274788423098932,-0.137524375679178,-0.396359082478359,-0.624272736122846,-0.55233358761587,-0.520345832446107,-0.41381459675124,-0.223342549374723,0.109344437632967,0.657958503487777
"BDF1",5.15209204347927,-0.00315463032537145,0.550388282822597,0.474564548906361,0.382635646931865,0.303771647735579,0.157710269437493,0.21634201768536,0.320154516480767,0.709598248615512,0.51358667234621,0.173612786694347,-0.349727405823182,-1
"LEU4",1.22754260515331,-0.00429400309145572,0,-0.0365663409545187,-0.0447695730686119,-0.0793447359749025,0.00437200477395194,-0.114306917469568,-0.123830827705876,0.0156018867921881,0.154726749345836,0.104415865558233,-0.0674096609022271,-0.482198042607401
"SER33",7.30064150323829,-0.00599949003618458,1,0.83239681858842,0.612550782071698,0.347887023396592,-0.058096735034288,-0.364613884262006,-0.457043306199214,-0.418012829276507,-0.591212676924518,-0.769009537292229,-0.901950375183794,-0.947867535009024
"MLP1",5.75834157456264,-0.00395803902272101,-0.523933318261259,-0.535278570739303,-0.534999184393379,-0.449100172740384,-0.339141748799321,-0.215218918229674,0.0371170349199786,0.528721436956634,0.547124107088073,0.630752935993962,0.666999700570046,0.749954445870629
"ARF2",4.46416470352471,0.00158380253775891,0,0.0605141011432843,0.188825326884421,0.324288286002144,0.710321856479024,0.632158434053446,0.459207677787295,-0.0218669974595123,-0.529201492838564,-0.769386386002695,-0.696778871806529,-0.0716152730677921
"ARO2",2.82872284961103,-0.00238369273814787,-0.0752079249262706,-0.101041261013392,-0.109826270859102,-0.087261311212659,-0.0166537957385516,0.14823231791896,0.336557454159831,0.462088829603957,0.582014740142919,0.537393091096534,0.37244585293885,0
"PMT4",6.49914704729734,-0.000471853001802808,0.492377632029507,0.570675255119737,0.529225022018734,0.404369843822191,-0.134576413656961,-0.448960876790192,-0.777946967640969,-0.980187085898744,-0.299887435360431,0.212082065910786,0.680583537082134,0.968274911966952
"TIF5",5.68991237525979,0.0012481766683713,-0.269991349352212,-0.166641115860424,-0.043234468685014,0.147043940813441,0.401928404647936,0.790411717137798,0.942135869901354,0.66407539353937,0.838916264422752,0.823609247794697,0.601924603104791,0
"CAF40",2.75118827923675,-0.002282145820597,0,-0.000283837489811645,-0.0397786878856886,-0.0868556716610237,-0.255949652619191,-0.467294359827314,-0.416330364417873,-0.0333409761502523,0.381226447080884,0.563692474606381,0.506435807498327,0
"CSL4",6.64484621925441,-0.00238365419214751,-0.529184664238178,-0.517790806116854,-0.535186651099731,-0.536412489979549,-0.64695567226182,-0.498990239351261,-0.383695724898743,-0.465436140798218,0.0898328307188128,0.579776203450049,0.936108698447832,0.925476097893364
"MRP21",2.44817243423988,0.000900912585333319,-0.214686429348677,-0.165905116025592,-0.0930609691502163,-0.0314572138185237,0.110417464211946,0.228839829734554,0.0261719205757145,-0.26389701741153,-0.386116848491094,-0.281625843747869,0.025490574071386,0.620503207652782
"SEG1",5.01871948559469,-0.00731340381736946,-0.435999029371574,-0.432538091036043,-0.398492424464513,-0.322911472760142,-0.185242720003062,-0.0329758898178708,0.327812265115682,0.76489163695972,0.686089968738034,0.351378289214534,-0.19202887892422,-0.888358819189293
"URA3",4.35476481376156,0.00436811738442894,-0.540153208694809,-0.465412143503583,-0.356788446338815,-0.215597859684522,0.00416598028042459,0.295312460110455,0.235352680554492,-0.0103764942631064,-0.603789058619717,-0.528550837883484,-0.0992656438281531,1
"NUP100",2.60436313350127,-0.00416889974062865,0,-0.055598464062804,-0.134614711462617,-0.187864401007888,-0.301956606116345,-0.319584011259619,-0.162813797677506,0.0895996177562457,0.35908777212432,0.372680788517069,0.135658200186685,-0.484904763330168
"SKY1",7.16737963355471,0.00118077964419146,0.515705955392684,0.493194709747969,0.470707270263897,0.484040666344086,0.483279617809962,0.641300039312153,0.766285901801975,0.922793170733748,0.392660763558161,-0.222387073864751,-0.775024464725321,-1
"SSB2",5.5523557809851,-0.0042657687363561,-0.187449708100968,-0.303292305127273,-0.377889664226639,-0.397806851912747,-0.319643655610698,0.152750480923677,0.524249842534894,0.762271515822182,0.929643397689701,0.910730602669518,0.627045952172181,-0.0595818041946256
"YGL039W",3.75110411340642,-0.001825070464676,0.412604749385853,0.398557633745516,0.349875661678793,0.286429173300764,0.152432009876124,-0.0520086852055903,-0.0300624834569905,0.217294902901138,0.42188698386708,0.173057879191502,-0.266468715675345,-0.990425235121725
"YIM1",4.29730743610596,-0.00165657046981549,0.748984899614733,0.55583149433477,0.371582416804216,0.184890844078261,0.0417143159197814,-0.06863300117529,-0.026398892021942,0.0488235969942632,-0.215266610566744,-0.471362154784761,-0.711147688448641,-0.852671521362556
"ERG20",4.1368029534075,-3.04463089178334e-05,0.0120479140593446,-0.103822322315802,-0.167374975116554,-0.290526605673923,-0.168610498294443,-0.664132685097883,-0.913927292284769,-0.00941271113944309,0.468925414677136,0.622133864144547,0.481668401095338,-0.234220269508317
"TIF3",3.88839643057072,-0.00240204974775844,0,0.0350374822359726,0.0812520405016048,0.175080681174576,0.312172329814636,0.489902239173046,0.582402639819936,0.516688246553917,0.600879107116852,0.622855551313673,0.472126112866509,0
"RPT5",4.45455157264037,-0.0108807885213524,-0.26932173922058,-0.27756813534441,-0.207268767171747,-0.0519294908698512,0.420589356482748,0.545711930230391,0.574298368224687,0.704521706927602,-0.0712817681527844,-0.269890097367279,-0.0621702126482915,1
"RRP45",3.06802507779276,-0.00843970604306127,0.309114912905106,0.285987329422951,0.234623720456568,0.129540120929359,-0.109331343091498,-0.085902772062674,-0.112174248757821,-0.408052239158614,-0.10183585736623,0.149898708812383,0.445184492398558,0.696379332430996
"RNR4",1.92834293295565,0.000200346361911272,0,-0.0135314415636796,-0.0291685456573962,-0.0548240176255569,-0.0789333005684653,-0.130610784013647,-0.119687662885555,-0.222667914318313,-0.427307472027502,-0.469881118466899,-0.356798095225076,0.0249325806035618
"CDC10",5.14412416168207,-0.00671472096312129,0.236015634514647,0.305134985201493,0.38122699572547,0.484385284122846,0.669587448348181,0.578191695817059,0.369811900859957,0.185251556427231,0.0396528770499751,-0.273201187618243,-0.621664595996971,-1
"RPL26B",1.93099295940148,-0.00105656523342304,0.00784301558247857,0.031961778074225,0.00387564643785443,-0.0210825198207146,-0.209734091718139,-0.0423144109365553,-0.211316551416441,-0.585559272167237,-0.251889200853883,0.01691187676907,0,-0.548504595624886
"RPS18B",2.69608692144813,0.00363500933467453,0.164348487635325,-0.00507963536816725,-0.13514488402507,-0.205761118413732,-0.121187819900683,0.115913006423475,0.114695258878992,0.209488528602293,0.396057627462714,0.619580600413565,0.55990969572605,-0.0489202585980646
"NOP6",5.20571176150163,-0.00991034549156669,-0.218525391505462,-0.117890746338369,0.00237587871665357,0.165937316766465,0.37097383400378,0.590833337127136,0.743216595054837,0.863159949318,0.88462716430287,0.759119379511477,0.489052168856583,0
"LEU1",7.05268620009414,0.00161523113587437,1,0.737283645949361,0.454786026757557,0.152898159568668,-0.2062204641613,-0.467343114733837,-0.581259251077157,-0.278572404236047,-0.586778999820593,-0.807380291583929,-0.940888479161406,-0.839275363044281
"TUF1",3.61918998723965,-0.000803571968700357,0.369206643985816,0.323186549594554,0.280270538163486,0.207015252303805,0.214849087020506,-0.0675938692199113,-0.0939341049385085,0.108347143897499,0.406099079130279,0.543438955880624,0.272319851325345,-0.732928911779318
"CYS3",4.14909490049688,-0.00730179956221879,0,-0.110086712136538,-0.242376557342613,-0.351326709537118,-0.530679438828862,-0.548591369795068,-0.348722043546814,0.182314631672386,0.370000972867775,0.512411689059536,0.550199824358984,0.402384951351191
"PAN5",6.23619499528384,0.00159931107783275,0.639143371136802,0.520975915499508,0.372190467003087,0.149419830165138,-0.150866814718791,-0.268580161663234,-0.544093767410019,-0.931420845908993,-0.933564173666205,-0.743452474530255,-0.225166659460574,0.757320514121238
"RNR1",3.33147499924256,-0.00569972830139149,-0.157147847074858,-0.145935578999633,-0.129980650693327,-0.059891356743602,0,0.163148337859199,0.300390215756151,0.685677956590951,0.784210534657486,0.525981141432041,0.160152624479443,-0.218958754955868
