"Feature","buds","RLS","Sum","dev"
"TDH3",29.3372093023256,"26,23,13,19,35,30,15,34,27,33,26,28,30,39,27,32,34,37,15,26,27,34,33,34,23,26,22,27,39,15,16,22,28,18,39,22,6,23,37,28,22,37,45,29,49,43,41,33,30,32,26,27,33,19,18,15,16,18,18,18,31,27,42,45,40,44,28,48,36,37,29,42,12,38,35,36,26,39,40,30,33,26,33,53,34,2",5.74767766058628,0.00633461285492522
"CAM1",26.96,"39,37,46,46,31,17,49,30,32,27,18,26,27,14,19,31,23,25,16,18,23,18,20,14,28",1.86507817954242,0.00637405221396788
"MXR2",25.6,"27,29,23,20,29",5.54352082431483,0.00642864707743323
"TIP41",32.2444444444444,"8,17,10,14,35,12,16,37,14,25,52,18,27,54,23,31,23,32,25,34,26,35,28,35,28,37,29,40,29,40,31,41,32,42,34,42,34,47,37,49,38,50,43,51,46",3.63906667938444,0.00644969919963544
"NUP53",23,"26,26,11,31,21,26,26,11,31,21",5.42200455994991,0.00645245038902707
"GPD2",20,"28,20,25,22,5",5.43751463631538,0.00646051943161847
"YME1",16.6923076923077,"1,20,19,19,25,16,1,2,33,6,23,14,9,8,12,29,23,12,13,17,5,19,16,16,12,14,16,17,17,9,10,1,22,15,16,20,28,23,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,5,28,19,23,27,7,28,11,12,32,20,2,18,20,8,47,19,17,13,12,22,21,12,17,17,11,17,19,10,14,23,11,14,1,23,15,",6.92932683894162,0.00646070723578198
"AVT1",28.36,"36,26,33,37,44,23,28,39,16,28,42,41,37,25,25,18,38,25,10,32,18,36,16,21,15",3.57759132256518,0.00656872511570694
"THI6",25.8,"23,10,26,30,40",6.62025628548962,0.00657026059282278
"HIS1",28.4,"30,32,22,31,27",7.21153465033221,0.00658932083477834
"HOM2",11.6823529411765,"10,5,13,8,11,11,6,7,16,16,10,18,11,5,18,12,16,20,6,10,10,18,6,4,7,19,14,9,11,8,11,15,3,6,12,9,7,12,18,4,9,4,6,19,6,18,7,7,15,18,1,4,3,6,8,5,4,12,14,10,14,24,17,7,13,11,9,15,21,15,16,17,15,11,12,18,18,15,10,11,13,34,17,19,13",7.09629465542578,0.00667883043854327
"ADE12",31.4,"43,33,37,18,26",2.12511366732855,0.00668374976723669
"CLU1",28.22,"41,32,41,11,24,25,16,21,41,32,16,37,33,24,31,27,45,47,10,46,14,41,19,35,17,47,24,16,36,22,30,34,36,18,27,29,17,35,13,23,31,19,26,35,28,31,19,26,35,28",5.89115921451847,0.00677845648582244
"OLA1",21,"9,45,27,20,4",4.75663874080588,0.00678782170838177
"BNI4",20,"27,18,22,21,12",3.0956216426445,0.00679906817758569
"AIP1",29.2,"19,13,24,58,32",6.21935103213805,0.00685427019696249
"HPT1",33.6,"48,45,22,21,32",8.76981214084529,0.00691369339355603
"SRB2",16.6666666666667,"13,22,30,4,20,34,27,45,33,6,7,5,2,1,1",3.3375642969686,0.00694080807729
"SPA2",31.4,"50,28,20,36,23",4.54359474917422,0.00695901718784908
"COQ5",21.6571428571429,"12,15,23,20,23,24,38,32,28,28,10,25,34,24,34,34,42,34,31,33,19,15,12,14,17,3,4,5,15,6,15,17,25,17,30",5.1668549151469,0.00697247833478462
"POM152",27.4,"38,19,25,20,35",7.29991589232622,0.00708060213591797
"STE24",34.6,"39,18,20,49,47",5.64645085326246,0.00710591315096961
"GON7",18.1,"10,12,10,18,6,15,21,35,30,24",3.29517003366637,0.00711146087428886
"YFR006W",28.4,"17,41,21,30,33",5.53816224160139,0.00717414658378303
"GLT1",30.25,"24,29,19,42,22,37,24,30,29,32,23,25,37,40,38,17,41,43,13,41,60,29,32,21,40,40,50,52,40,43,25,19,17,5,15,44,10,26,32,30,27,32,32,4",5.28493466410012,0.00730941513697022
"ATP15",22.56,"25,22,20,30,20,16,20,30,32,27,29,18,27,16,25,6,20,13,17,18,19,26,23,39,26",6.24762250707624,0.00734762378097583
"LYS20",24,"10,23,31,29,27",5.41619110629186,0.00737131226962696
"HOG1",22.4767441860465,"21,18,23,19,37,23,28,25,22,25,14,13,16,21,16,8,16,26,27,24,27,26,24,27,23,16,20,34,20,14,26,15,17,17,18,25,15,24,19,24,29,16,34,34,26,27,33,40,14,28,18,21,10,15,30,25,32,23,25,16,12,27,33,19,30,34,7,16,9,28,27,16,26,14,16,33,26,26,26,20,18,24,21,34,30,12,",3.86050499183675,0.00749194217719751
"PHO86",21.4,"10,56,8,17,16",6.92075853232827,0.00751424639446299
"SYH1",30.3764705882353,"5,14,8,16,12,17,12,18,14,18,15,19,16,20,17,20,17,20,18,23,21,23,23,25,24,25,24,26,25,26,26,26,26,26,27,27,28,28,28,30,28,31,29,31,32,33,34,34,34,34,35,35,35,35,36,35,37,36,37,36,37,36,37,37,38,37,39,37,40,40,41,43,42,43,42,43,44,44,46,52,49,50,50,51,54",6.44790126343466,0.0075170280395219
"ECM25",27.4,"21,34,23,30,29",7.12727263648644,0.0075856620797606
"TOM71",21.7692307692308,"15,20,16,25,12,14,9,14,11,19,21,21,18,13,12,13,16,15,16,17,19,23,24,19,21,28,29,13,12,20,16,33,28,26,34,18,31,44,28,22,13,31,25,14,28,31,13,28,23,17,17,37,34,16,33,26,30,17,22,32,28,29,24,15,27",3.68731890587734,0.00761218107030017
"TSA1",13.2795698924731,"5,19,18,8,19,15,15,12,24,13,19,17,13,11,6,10,10,10,7,10,7,25,5,3,10,15,8,9,13,15,15,13,8,14,19,19,9,9,13,15,15,16,16,5,11,25,20,17,5,13,18,11,20,10,10,17,14,18,8,10,7,7,22,12,22,10,16,16,17,24,4,8,18,12,17,14,3,14,15,10,7,7,22,12,22,10,16,16,17,24,4,8,18,",6.28592813312582,0.00764277313902144
"FMC1",23.4,"21,25,34,21,16",7.3869222337667,0.00764607679896413
"NUP84",14.3777777777778,"12,21,16,32,23,20,28,20,31,28,15,18,23,17,27,16,21,24,25,10,10,8,11,15,10,5,4,7,3,11,11,15,4,3,11,23,15,18,3,5,3,3,5,8,9",7.3423519607096,0.00765281154742628
"PET10",27.7411764705882,"23,28,33,30,26,35,26,17,30,28,32,31,32,31,27,32,37,29,35,50,34,30,20,30,18,26,36,23,28,20,27,34,30,28,22,16,18,26,28,29,38,14,25,16,41,38,17,24,11,27,24,33,14,34,17,46,19,27,24,17,48,24,35,24,32,32,14,30,12,22,28,33,45,24,25,38,26,11,27,41,28,18,35,27,38",6.85239297482736,0.00773650676983376
"DUS3",18,"5,26,22,20,17",3.48430988933589,0.00774872126602951
"HIS3",22.8,"11,29,28,29,17",1.88011198397197,0.00775336630388338
"ARO3",25.2,"36,24,16,36,14",4.20986067075917,0.00790158355001611
"GSF2",21.6,"24,13,24,25,22,24,13,24,25,22",3.99787006548382,0.00798330562900204
"MSS116",34.3255813953488,"31,34,37,37,20,3,20,8,31,24,14,48,45,40,32,20,31,49,48,32,48,52,40,42,45,49,41,56,43,20,25,45,51,36,24,53,45,41,34,44,49,51,44,42,44,15,13,38,21,50,25,33,46,16,28,34,26,35,49,39,49,37,44,33,45,38,5,19,29,15,17,16,27,37,26,10,26,31,30,36,49,37,44,33,45,38,",8.06250959011672,0.00802774386908322
"POS5",12.9777777777778,"10,6,20,21,13,13,10,13,8,11,12,13,17,13,13,21,20,10,16,15,3,13,14,13,11,16,14,13,19,7,8,7,9,17,14,15,12,20,10,13,10,11,11,14,15",4.14896293201021,0.00810213163798618
"PDB1",11.0412371134021,"13,11,9,7,14,18,17,16,12,13,12,11,1,14,8,15,18,13,15,7,6,11,10,9,11,9,5,8,17,9,9,11,3,11,3,14,9,1,1,18,14,14,5,4,3,2,6,10,5,17,2,14,9,18,2,21,19,16,15,12,10,16,11,13,3,8,1,11,11,22,18,4,11,11,4,10,4,30,13,19,9,10,18,12,10,13,23,10,10,18,8,5,12,25,15,15,1,",2.7975758644969,0.00824666314017042
"ADE3",25.4,"27,32,20,34,14",7.51133208659957,0.00826408906633129
"RPL23A",35.1279069767442,"18,33,39,26,36,31,19,22,58,30,52,29,47,24,18,56,22,25,34,35,21,31,44,18,50,32,41,27,43,41,39,51,41,49,4,26,31,53,56,53,42,30,27,29,42,21,35,58,35,28,26,36,42,37,46,34,42,31,36,55,18,27,57,39,31,21,40,20,46,27,9,31,56,48,28,36,37,35,45,31,41,32,47,38,26,18",5.80191925733793,0.00830193222166716
"BNA1",33,"29,36,23,32,45",1.8098811269055,0.00836494125026347
"LYS21",21.4,"33,21,25,18,10",6.47008811274522,0.00840839235217542
"YIP3",29.36,"15,14,32,31,26,29,16,29,41,33,33,39,43,19,36,45,35,41,14,16,49,13,32,30,23",7.02700877972859,0.00851502305461649
"LYS2",32,"35,29,34,36,26",7.18945728967649,0.00853330971866889
"KTR3",33.8,"44,36,42,19,28",2.33462388517734,0.00857617307655826
"PUF4",32.2571428571429,"21,15,27,35,25,40,30,21,18,13,27,18,30,29,23,29,26,33,28,47,24,19,23,28,28,39,35,35,30,45,22,21,42,50,23,19,37,17,16,49,22,49,38,45,34,25,53,49,43,32,20,51,48,49,29,22,29,47,44,38,51,33,44,30,19,51,33,44,30,19",7.54664296274175,0.00860953876533292
"YUH1",25.2,"17,51,30,40,14,35,39,24,16,16,39,39,43,25,43,40,23,26,23,25,25,15,24,24,21,16,26,30,6,26,31,22,11,12,28,24,11,26,24,22,16,14,18,29,25",6.80388383787139,0.00869861869239783
"CRH1",21.2,"18,17,19,21,31",6.17527199917396,0.00873804015886954
"MPD1",33.0888888888889,"15,8,13,16,15,16,21,18,19,25,20,22,25,27,27,28,28,29,29,30,29,32,30,33,30,34,37,38,37,38,41,40,41,41,42,46,44,49,47,51,50,56,51,65,56",5.99004564827949,0.00900299340547623
"ECM30",28.56,"32,31,36,21,34,14,28,33,25,24,43,46,26,15,28,14,28,33,25,24,32,31,36,21,34",5.81027498202129,0.00912173479476778
"PBY1",28.2,"17,26,39,38,21",6.27753063939401,0.00915235471582581
"SVF1",17,"10,10,6,4,6,24,8,22,4,7,22,19,29,40,30,30,21,4,3,15,15,23,29,20,24",7.49014566438154,0.00920566009584059
"ALE1",23.5,"15,35,30,5,36,36,17,29,25,13,56,19,11,52,12,23,13,13,17,13",3.43734242687099,0.0093342146968917
"ABP1",28.1882352941176,"37,22,44,28,33,19,35,46,26,19,38,27,35,26,48,38,28,11,29,37,40,19,19,32,27,14,22,26,30,22,28,33,20,24,29,25,31,36,21,26,35,34,22,34,35,22,28,23,23,32,23,30,36,27,17,28,18,13,34,20,14,36,18,32,27,31,40,34,15,22,36,42,33,35,45,31,15,45,16,26,38,32,10,23,16,",2.05256880010853,0.00952783645992896
"NMA111",28.6,"16,30,31,43,23",5.61717496360812,0.00962895444777063
"MET3",31.5058823529412,"12,20,12,22,17,23,18,24,20,26,21,29,22,29,23,30,23,31,23,31,23,33,25,35,25,35,25,36,26,39,26,40,27,40,27,47,27,48,27,54,27,27,27,28,28,28,28,28,29,29,29,30,30,30,30,30,31,31,32,33,33,33,34,34,35,36,36,36,37,38,38,38,38,38,39,39,39,39,39,40,40,42,45,48,58",7.07742716994138,0.00975542748246362
"SAC6",11.92,"10,6,12,8,11,14,10,5,18,10,9,2,6,5,8,3,1,4,9,5,32,28,20,28,22,20,17,13,21,29,29,34,23,29,13,7,6,5,7,5,9,2,6,5,8,3,1,4,9,5",5.38368447198488,0.00985933980429878
"GRH1",32.08,"51,43,34,25,22,37,36,12,34,50,35,28,13,25,32,33,41,40,23,16,41,36,41,17,37",3.73765600847069,0.00996526894949429
"MON2",28.2,"38,18,35,23,27",3.99183022810727,0.00997549212505457
"TPD3",10.9882352941176,"13,7,21,6,9,4,6,12,24,8,6,4,3,22,17,7,16,13,3,12,4,15,11,2,4,7,3,22,17,4,26,12,22,25,18,8,14,21,12,4,13,1,11,21,21,20,13,17,11,2,12,10,14,3,16,12,13,5,5,18,5,8,2,6,6,24,2,16,15,15,20,1,12,15,13,22,4,2,16,15,2,5,3,1,2",2.31299392033661,0.00997785617892515
"BGL2",28.6,"25,18,36,45,19",2.8961726849878,0.0101556360903572
"AIM10",25.8,"16,33,18,25,37",3.70524675550559,0.0101787190281248
"SRV2",11.4,"6,16,16,6,13",2.98282250258861,0.0102862897056127
"YOL057W",33.56,"31,34,55,61,37,37,36,26,34,20,34,34,37,38,21,25,35,39,35,29,32,20,33,28,28",7.57471430550579,0.0104006955533639
"ADH3",25.906976744186,"35,31,10,18,35,41,20,23,36,28,40,32,14,31,29,14,18,17,37,23,20,14,24,21,28,25,14,35,19,25,36,26,28,28,8,31,26,32,22,18,32,28,47,30,8,20,23,42,26,11,13,22,26,46,21,38,30,29,18,33,25,9,24,12,10,23,15,46,38,34,25,38,20,28,29,20,15,25,19,14,47,16,47,15,54,25,",5.96071268901823,0.0104501739995772
"GSH2",24.8666666666667,"37,36,29,5,9,23,33,22,22,16,19,29,27,28,10,19,13,20,29,21,20,26,38,13,39,9,31,34,1,25,22,40,27,16,24,36,39,26,14,25,43,16,49,16,43",5.46380871910709,0.0104545449762536
"ERG4",27.4222222222222,"15,19,16,23,31,26,12,26,39,32,12,27,36,16,17,50,39,46,16,35,21,23,20,26,31,41,20,27,26,24,29,42,46,33,30,27,12,12,11,14,50,39,46,16,35",1.36701873700568,0.010455388126712
"PMT1",24.1954022988506,"13,13,5,15,19,16,15,11,13,13,6,25,19,24,21,17,16,16,7,37,19,25,22,17,17,17,7,43,20,29,25,18,23,23,11,48,24,35,28,25,23,23,12,24,35,29,25,24,24,15,27,35,30,29,25,25,19,28,39,30,29,26,26,21,29,41,30,30,27,27,22,30,43,31,32,27,27,24,35,43,31,33,29,29,26,35,4",2.09381013257372,0.0106994536715144
"AVL9",35.2,"28,29,43,38,38",0.633664073866415,0.0107756032073678
"DID2",26.4883720930233,"9,16,12,16,22,10,17,14,24,24,13,19,15,25,30,14,23,16,26,31,16,23,17,27,37,20,23,19,27,22,24,20,27,23,26,20,28,24,26,22,29,24,29,23,29,27,29,24,32,29,30,24,32,29,31,25,32,31,33,27,33,32,34,28,34,33,37,28,35,35,38,29,35,36,39,29,35,36,39,29,37,38,43,30,37,3",3.27637855904012,0.0109931041453163
"OSH3",24.04,"17,16,6,22,17,48,57,18,14,22,15,29,29,28,33,17,16,6,22,17,48,50,18,14,22",7.54741750020217,0.0113476804772768
"MRPS9",29.7093023255814,"43,28,20,34,28,17,30,15,25,42,13,40,14,27,29,38,41,34,28,33,29,31,25,27,14,17,35,36,31,27,29,31,31,12,31,26,21,33,36,35,16,46,31,41,26,23,33,45,34,35,38,47,26,42,22,21,46,33,34,36,36,38,26,43,37,7,28,47,33,24,2,34,16,45,35,16,30,19,34,30,34,48,32,14,16,20",3.42562815113967,0.0116093587111716
"YGR017W",20.6,"16,21,18,24,24",4.40983989983168,0.0124797909648862
"KRE6",7.12676056338028,"2,6,4,3,2,3,2,4,4,3,6,4,4,4,6,3,1,7,4,6,7,8,6,9,8,7,5,10,5,6,7,8,7,5,10,12,6,9,13,8,5,6,5,11,4,16,4,3,25,2,22,11,3,5,6,5,11,4,16,4,3,25,2,22,11,3,8,8,10,8,4",4.36419021262957,0.0130566292056879
"HOM3",11.7882352941176,"8,8,4,16,11,10,8,6,13,13,10,11,8,16,18,12,9,11,13,9,19,11,13,8,11,10,14,10,15,19,11,6,5,11,9,6,14,12,24,23,16,3,6,14,13,20,6,7,4,10,11,8,9,7,10,6,5,10,10,3,10,18,5,6,17,15,11,9,2,3,7,23,9,15,16,17,4,4,11,7,41,19,30,22,38",6.64091072866422,0.0132081105940436
"CHC1",6.4,"10,7,4,5,6",5.86376883127472,0.0142440546791527
"CKA1",18,"12,18,23,17,20",7.48951751924009,0.0154710564470465
"SST2",25.9230769230769,"8,10,14,18,18,20,23,26,27,28,29,31,32,33,36,36,41,41,54,73,29,20,24,31,22,25,25,24,20,20,17,18,20,20,26,17,22,23,25,23,31,33,14,29,16,22,39,25,30,17,10,17,15,16,50,23,24,12,17,18,31,30,46,32,39",4.35030796086496,0.0159491434087737
