Name	RLS
pkh3	"42,25,29,41,58,28,20,13,4,38,35,23,22,46,38,36,17,14,42,27,36,35,25,46,24,36,22,45,40,24,31,28,29,38,24,24,28,28,25,24,24,26,9,29,28,41,36,21,49,6,48,43,42,18,46,40,22,5,34,46,31,23,45,32,40,40,35,33,36,31,16,40,38,32,48,33,19,22,17,32,19,43,49,24,32,24,2"
pkp1	"46,36,51,28,17,37,42,26,44,50,39,38,33,29,35,29,52,49,35,30,24,29,38,23,25,46,26,45,39,35,34,46,38,45,39,27,37,44,47,34,51,27,27,32,18"
pkp2	"44,18,36,34,40,23,29,27,19,36,31,51,51,29,32,29,20,30,21,40,22,36,29,42,47,13,35,41,41,33,41,29,37,35,29,25,31,46,12,42,44,20,24,28,18,44,20,24,28,18"
pkr1	"28,6,46,25,4"
plb1	"31,61,18,4,54,31,61,18,4,54"
plb2	"23,20,33,32,5,23,20,33,32,5"
plb3	"18,6,27,29,54"
plc1	"26,38,21,31,29"
plm2	"49,37,50,22,39,22,27,16,7,16,25,27,13,38,31,12,23,46,40,47,14,18,24,24,40"
plp1	"9,10,22,20,23"
pma2	"49,31,17,30,32,48,19,30,40,21,32,44,23,21,22,27,40,48,24,26,43,18,26,12,21,23,36,40,28,19,21,24,23,25,38,56,18,27,18,15"
pmc1	"2,8,4,9,7,12,7,14,7,14,10,15,10,17,10,17,10,18,11,18,11,18,12,18,12,18,13,19,13,19,13,19,14,20,15,20,15,20,16,20,16,21,17,21,17,21,17,21,17,21,17,22,17,22,17,23,18,23,18,23,18,24,18,24,18,24,18,24,18,24,19,25,19,25,19,25,20,25,20,25,20,25,20,25,20,26,20,2"
pmd1	"10,18,19,33,28"
pml1	"19,14,13,23,26,30,20,26,20,21,26,25,29,23,36,21,23,28,26,28,27,53,22,49,33"
pml39	"17,4,18,18,7,25,21,13,31,24,21,32,26,21,36,27,22,28,24,28,25,29,25,30,26,31,28,31,28,32,33,37,34,37,35,37,35,38,39,38,40,41,48,42,51"
pmp1	"9,27,24,12,19,17,18,16,14,14,16,17,14,20,24,18,12,11,23,21,23,23,29,26,22,23,14,16,18,24,12,28,19,22,11,18,20,25,19,17,21,34,41,41,33,31,16,24,21,28,17,14,12,15,23,12,25,17,17,23,28,27,30,22,39,20,19,14,23,44,18,11,23,40,23,22,24,20,39,25,26,36,18,20,31,4"
pmp2	"26,17,18,17,23,24,24,26,21,28,21,29,38,35,19,14,12,18,20,41,49,30,27,33"
pmp3	"27,34,11,13,35,22,41,38,29,38,29,36,25,23,28,27,34,11,13,35"
pmr1	"16,47,17,51,43,54,27,24,24,20,45,42,51,28,43,64,28,51,17,29,44,14,20,18,34,36,26,16,44,34,12,17,43,23,47,18,19,32,21,32,22,28,21,6,18,27,17,18,42,22,30,20,24,39,34,28,26,16,20,24,27,14,21,24,14,18,13,18,30,31,10,18,9,21,27,14,6,19,33,18,26,40,22,36,40,12,"
pms1	"11,28,37,19,18"
pmt1	"13,13,5,15,19,16,15,11,13,13,6,25,19,24,21,17,16,16,7,37,19,25,22,17,17,17,7,43,20,29,25,18,23,23,11,48,24,35,28,25,23,23,12,24,35,29,25,24,24,15,27,35,30,29,25,25,19,28,39,30,29,26,26,21,29,41,30,30,27,27,22,30,43,31,32,27,27,24,35,43,31,33,29,29,26,35,4"
pmt2	"25,36,35,14,33,31,36,4,14,25,13,38,24,24,31,39,10,29,11,20,26,30,22,25,16,38,32,4,33,15,18,22,29,24,41,20,31,24,21,37,17,31,24,40,28,30,35,19,29,34,26,23,25,18,40,30,22,36,30,22,36,36,35,38,22,21,19,20,43,37,35,24,19,18,37,37,37,24,40,23,36,43,31,27,42,37"
pmt3	"14,3,17,18,13,16,8,18,25,15,16,20,21,26,19,16,22,21,39,23,21,23,22,42,25,24,26,25,25,26,27,25,26,26,28,27,31,26,29,27,33,29,31,30,34,29,32,30,35,30,38,31,35,34,41,32,36,35,42,34,37,38,45,34,38,42,46,35,41,45,53,35,43,46,56,36,47,49,57,51,47,53,60,55,49"
pmt5	"22,12,4,8,23,19,14,14,25,22,16,15,29,23,19,15,32,23,20,19,24,22,21,24,25,21,26,25,21,30,25,21,34,26,22,35,27,23,35,27,23,36,27,23,39,27,23,41,28,24,41,29,26,47,33,26,50,34,27,51,39,28,59,50,29,30,30,31,31,32,33,34,35,36,36,36,36,37,37,37,39,41,43,43,46"
pmt6	"31,31,31,26,40,42,20,27,42,25,9,18,16,25,22,25,33,11,28,34,24,20,32,31,26,31,31,22,22,18,25,19,35,14,29,33,19,26,23,29,39,54,15,22,13,31,25,16,18,15,18,34,39,28,40,32,37,38,43,24,37,35,19,33,22,28,26,35,26,26,46,10,25,31,35,33,16,39,23,33,14,44,28,22,37,1"
pmt7	"32,37,30,41,36,23,29,19,27,15,16,28,40,19,19,34,34,8,32,30,33,17,8,7,54,21,24,41,23,12,34,38,29,33,25,40,25,28,25,14,40,40,33,34,20,37,28,31,23,44,35,18,27,39,43,19,34,37,36,25,34,59,32,17,23,48,13,36,43,37,31,40,21,21,30,17,28,11,25,19,30,37,22,29,25,35,"
pmu1	"20,12,21,21,31"
pnc1	"24,16,34,17,27,27,32,12,49,21,24,20,21,20,24,33,26,25,46,15,24,52,28,23,38,20,20,22,52,20,27,36,29,31,25,20,37,5,25,10,17,37,12,28,33,35,37,31,26,23,12,50,42,39,49,30,54,22,27,33,42,34,42,43,32,38,37,16,25,19,28,29,40,19,46,42,19,38,39,45,13,14,28,29,33,2"
png1	"20,26,33,21,25"
pnp1	"20,19,43,27,23"
pns1	"30,50,14,27,14,13,16,19,24,22"
pnt1	"38,34,38,31,31"
poa1	"28,34,39,30,9"
poc4	"16,14,27,21,19,31,24,24,33,27,25,40,31,27,49,32,28,32,28,33,30,34,31,35,32,35,33,36,35,36,36,37,36,37,37,38,41,40,43,43,44,43,45,45,47"
pog1	"20,17,9,22,25,14,23,20,23,51,15,17,27,15,18"
pol32	"18,14,6,13,11"
pol4	"14,12,24,14,19"
pom152	"38,19,25,20,35"
pom34	"49,20,40,11,25"
pop2	"14,3,14,13,13"
por1	"8,5,18,12,24,20,1,10,12,8,13,7,12,17,3,20,20,7,13,13,8,2,8,6,27,13,10,8,2,10,10,18,1,15,2,6,10,6,9,19,1,1,5,11,4,1,2,14,1,10,1,1,2,2,8,14,12,14,11,3,16,14,3,15,3,12,10,20,2,11,14,3,14,14,1,14,15,7,17,10,15,8,10,12,12,11,15,7,23,1,13,15,32,19,21,6,17,9,14,"
por2	"40,36,35,27,40,36,21,45,21,24,42,14,12,16,29,13,35,30,20,21,32,34,31,34,26,42,23,23,45,31,27,34,23,27,25,21,17,40,32,33,28,28,30,29,13"
pos5	"10,6,20,21,13,13,10,13,8,11,12,13,17,13,13,21,20,10,16,15,3,13,14,13,11,16,14,13,19,7,8,7,9,17,14,15,12,20,10,13,10,11,11,14,15"
pot1	"37,20,38,32,22"
pox1	"38,28,22,17,18"
ppa1	"4,7,6,4,5,6,6,6,7,7,6,6,5,6,7,7,6,3,5,34,1,2,5,7,4,6,3,2,7,13,11,6,5,8,8,5,6,1,12,3,4,2"
ppa2	"22,31,16,23,13,35,35,34,35,19,37,40,19,22,27,20,41,17,9,23,22,31,16,23,13,35,35,34,35,19,37,40,19,22,27,20,41,17,9,23,22,31,34,30,33"
ppe1	"32,30,32,26,18,32,40,36,34,48,18,29,35,46,18,35,42,31,30,50,18,51,40,17,12,39,39,39,25,44,32,35,39,30,47,35,28,32,19,40,26,19,17,35,16,42,31,35,35,49,28,27,16,37,29,35,35,44,47,20,39,51,25,44,28,56,48,51,47,19,28,41,26,28,19,35,44,21,32,45,21,33,29,27,32,"
ppg1	"42,14,16,12,24"
pph21	"37,36,43,28,31,45,39,39,42,42,19,42,27,25,35,35,42,43,44,45,50,28,23,37,27,38,41,43,23,47,38,29,52,39,34,25,42,33,24,37,46,35,35,24,58,24,31,55,31,30,47,26,62,59,20,49,14,5,28,33,45,26,35,50,10,43,36,45,46,22,32,24,50,51,31,53,35,35,41,49,45,5,34,28,46,12"
pph22	"34,25,29,42,15,10,18,18,18,15,16,4,44,9,35,41,51,49,37,41,15,17,21,37,38,32,37,17,26,37,12,35,29,22,25,34,28,35,13,34,24,47,21,34,51,57,27,38,57,34,52,49,25,38,20,3,32,22,36,42,43,20,58,10,31,30,35,33,21,23,39,29,44,45,35,36,41,27,39,16,12,13,26,20,22,21,"
pph3	"13,26,26,23,26,45,13,25,17,24"
ppm1	"21,15,56,23,28"
ppm2	"30,26,33,26,34"
ppn1	"23,18,29,17,22"
ppq1	"45,18,22,50,17"
ppr1	"7,42,18,29,27"
pps1	"17,29,31,18,26,23,33,37,24,15,35,19,20,19,27,23,31,13,17,34"
ppt1	"24,45,26,9,46"
ppt2	"57,26,29,15,34"
ppz1	"15,19,18,5,19,15,19,18,5,19"
ppz2	"21,23,25,21,31"
prb1	"40,29,22,33,33"
prc1	"45,34,6,17,24"
prd1	"19,24,33,27,24"
pre9	"11,48,21,20,35,18,16,12,22,19,9,40,28,31,27,30,11,28,17,23,30,17,18,7,27,20,32,28,13,20,13,17,13,29,29,19,24,10,24,24,16,21,9,6,11,18,12,13,15,4,13,16,36,10,16,22,30,18,38,5,45,20,22,20,24,17,32,21,13,6,26,11,20,17,9,25,22,10,16,18,27,14,25,7,12,14,26,41,"
prk1	"19,16,12,23,26,18,14,25,3,43,16,25,31,31,27,39,47,47,42,26,54,35,40,28,31,56,19,53,47,55,19,25,27,49,65,39,34,21,27,57,16,17,17,28,49,25,54,36,28,33,51,28,23,42,23,21,38,42,33,23,45,22,31,24,23,21,15,44,44,39,24,15,51,39,41,44,34,19,18,39,16,23,11,25,28,6"
prm1	"37,33,18,25,27"
prm10	"26,30,20,23,22"
prm2	"10,19,15,20,19"
prm3	"17,12,28,23,63"
prm4	"31,41,28,26,26"
prm5	"31,22,37,38,21"
prm6	"20,18,41,22,27"
prm7	"36,61,28,68,27,48,22,31,25,36,30,34,17,37,34,32,26,21,32,40,27,23,30,48,22,17,48,6,34,26,12,38,34,37,21,35,23,16,3,30,23,29,22,37,36"
prm8	"26,21,27,32,22,26,21,27,32,22"
pro1	"2,29,18,22,31,22,24,10,9,6,5,12,18,20,3,16,25,21,14,8,30,15,11,63,51,33,8,25,33,17,17,32,33,48,16,27,36,31,25,30,30,15,11,58,51"
pro2	"2,1,1,6,4,10,7,12,10,3,1,5,7,2,13,1,12,31,19,16,6,7,12,1,11,7,17,8,34,4,13,18,17,18,5,3,5,24,27,13,20,16,21,23,24,22,22,29,26,32,27,20,21,25,21,26,22,4,5,12,12,5"
prp18	"14,14,14,10,16"
prr1	"25,29,39,33,23,35,30,50,24,42,32,30,24,15,14,47,5,36,23,30,13,24,34,17,34"
prr2	"23,11,34,20,22"
prs3	"16,53,29,25,18"
prs4	"37,31,23,29,17,37,31,23,29,17"
prs5	"46,32,35,29,15"
prx1	"29,17,40,25,23,28,18,22,15,35,3,30,22,29,27,11,11,35,37,25,18,15,38,37,17,18,15,38,37,17"
pry1	"40,44,12,21,38,22,34,28,30,38,27,26,23,29,33,13,44,39,46,40,13,27,15,31,30"
pry2	"32,21,49,15,45,11,26,51,30,35,39,27,11,11,19,15,12,12,12,14"
pry3	"39,19,20,12,31"
psd1	"3,8,2,13,1,17,13,18,24,9,15,17,5,33,11,27,20,18,12,10,9,30,10,24,25,27,3,23,13,12,19,8,19,17,31,12,23,14,4,18,9,10,13,6,8,23,17,26,2,2,15,15,3,12,11,2,20,2,9"
psd2	"18,17,19,21,31"
psh1	"43,11,38,13,9"
psk1	"21,18,17,26,30,17,24,31,16,28,14,21,33,30,37,44,35,35,20,29,26,6,35,45,16,33,17,34,34,25,18,14,44,41,42,32,34,25,54,17"
psk2	"31,48,23,30,26,36,22,30,36,14,21,31,32,31,36,14,31,30,36,25,41,42,34,43,43,39,19,47,52,40,20,27,6,22,43,27,17,11,25,42,31,19,30,13,29"
pso2	"21,27,30,33,41"
psp1	"16,43,17,20,16"
psp2	"25,25,9,10,6,35,35,16,11,14,36,36,21,12,18,41,41,22,13,23,48,48,26,15,23,29,16,28,29,17,30,32,17,37,32,18,38,32,23,40,34,23,41,34,23,41,34,24,41,39,25,41,40,26,42,43,26,48,44,27,48,46,31,50,53,37,51,54,51,52"
psr1	"30,22,19,16,21"
psr2	"30,55,35,26,28,14,25,26,17,28,17,24,16,22,27,26,39,21,28,29,24,32,35,28,19"
pst1	"43,36,21,31,33,28,38,33,39,40,26,48,36,30,24,18,6,21,33,15,24,39,21,25,26,40,25,19,14,44,17,53,28,29,32,35,21,28,30,36,31,21,28,37,28,24,17,32,19,27,29,23,16,24,24"
pst2	"27,32,34,42,29"
psy2	"23,20,20,21,19"
psy3	"20,33,16,25,27,5,36,36,22,38,19,21,17,16,23"
psy4	"28,36,17,11,33,28,36,17,11,33"
psy62	"53,27,27,25,36,32,3,17,15,35,41,14,16,31,49,22,13,23,13,15,17,16,7,41,25,25,22,14,35,22,6,23,10,9,35,2,13,20,53,27,27,25,36,32,3,17,15,35,41,14,16,31,49,22,13,23,13,15,17,16,7,41,25,25,22,14,35,22,6,23,10,9,35,2,13,20"
ptc1	"25,26,26,26,25"
ptc2	"20,26,12,7,15,18,44,16,43,36,16,19,18,14,23"
ptc3	"22,16,30,22,32,22,16,30,22,32"
ptc4	"47,39,13,37,20"
ptc5	"18,29,28,18,47"
ptc6	"14,20,14,27,20,23,37,26,31,3,27,30,23,28,3,23,43,12,17,19,21,29,16,19,35,26,27,20,19,25,17,22,24,20,29,22,38,40,17,25,14,20,14,27,20,23,37,26,31,3,27,30,23,28,3,23,43,12,17,19,21,29,16,19,35,26,27,20,19,25,17,22,24,20,29,22,38,40,17,25,31,24,32,26,31,29,2"
ptc7	"36,36,13,20,15"
pth1	"28,33,16,16,18"
pth2	"19,32,19,35,32,19,32,19,35,32"
ptk1	"25,23,29,29,34"
ptk2	"22,50,55,45,38,15,18,10,11,34,21,22,35,19,23,32,17,15,17,20,36,20,14,21,21"
ptm1	"27,28,27,20,27"
ptp1	"30,24,41,33,28"
ptp2	"24,38,18,30,19"
ptp3	"29,25,15,28,20"
ptr2	"25,18,33,17,40,37,47,49,35,49,29,38,41,43,22,29,39,38,36,14,36,25,37,5,35,27,18,27,24,21,35,27,38,35,32,41,26,27,29,33,34,14,24,34,36,21,16,30,25,47,36,28,34,20,30,35,35,14,29,39,43,10,28,37,37,22,22,29,26,28,31,26,25,45,37,37,23,16,26,16,15,26,37,38,26,2"
pub1	"36,38,47,30,29,14,13,10,22,22,19,17,17,16,24,13,12,14,8,11,15,13,17,27,18"
puf2	"22,17,24,20,21"
puf3	"12,35,17,18,21,23,16,13,34,16,19,16,27,18,16,15,16,12,18,11,31,17,20,32,7,26,39,29,29,30,27,37,38,39,26,29,19,19,26,40,19,25,39,25"
puf4	"21,15,27,35,25,40,30,21,18,13,27,18,30,29,23,29,26,33,28,47,24,19,23,28,28,39,35,35,30,45,22,21,42,50,23,19,37,17,16,49,22,49,38,45,34,25,53,49,43,32,20,51,48,49,29,22,29,47,44,38,51,33,44,30,19,51,33,44,30,19"
puf6	"27,37,20,31,12,9,34,9,27,18,16,31,12,50,23,21,17,27,16,23,32,45,18,25,15,41,37,23,28,11,27,35,26,40,27,31,26,12,31,18,20,19,13,19,17"
pug1	"20,17,18,27,24,12,33,16,42,57,31,26,26,15,25,25,25,24,29,20"
pus1	"26,30,31,21,14"
pus2	"26,49,15,31,10,26,49,15,31,10"
pus4	"37,20,27,20,27"
pus5	"33,31,27,27,20"
pus6	"18,17,19,21,31"
pus7	"13,21,10,23,16"
pus9	"22,4,31,27,17,11,10,38,16,18,14,33,25,31,25,29,34,22,15,17,40,30,48,47,44,21,35,50,43,30,21,42,27,54,17,18,27,17,5,3,30,28,31,20,46,3,35,27,27,31,44,45,35,24,32,31,9,28,28,32,30,51,36,53,35"
put1	"18,30,18,24,27"
put2	"14,20,29,31,16"
put3	"43,37,45,34,32,26,15,20,31,38,10,14,29,41,28,28,21,27,26,19,23,45,31,22,24,22,15,29,24,31,35,29,24,12,30,16,39,22,40,25,19,17,22,27,26,28,37,24,24,27,35,23,18,20,21,15,21,39,29,21,31,23,18,21,16,29,21,35,33,3,28,22,38,19,17,43,31,18,29,14,2,17,13,30,30,18"
put4	"28,28,36,17,27,31,12,14,25,29,34,25,26,40,29,45,27,35,27,37,28,37,57"
pxa1	"13,62,47,37,14"
pxa2	"21,39,18,10,28"
pxl1	"30,18,18,20,30"
pyc1	"35,26,36,32,31,22,22,42,37,23,36,30,31,22,40,38,26,33,13,22,18,33,37,37,19,41,40,40,25,33,28,18,29,28,38,36,32,28,28,33,18,38,41,37,34,30,13,38,17,41,38,16,36,17,18,25,49,41,29,36,22,34,19,23,36,24,14,28,46,28,30,43,50,40,28,33,34,41,22,19,35,28,18,12,16,"
pyc2	"22,23,25,21,43,15,19,18,20,25,19,33,18,25,29,26,35,17,13,29,25,14,27,18,21,21,21,26,23,19,27,31,17,27,13,12,33,13,28,22,19,50,45,31,13,12,42,5,29,19,42,29,36,31,29,23,26,36,31,19,45,36,40,50,33,26,14,38,37,33,30,29,24,24,34,25,24,16,29,38,20,18,38,41,21,1"
pyk2	"31,26,18,46,31,18,17,27,53,23,39,35,45,46,47,40,38,29,22,42,35,17,34,45,29,42,38,28,44,12,15,13,41,32,29,45,31,40,18,37,24,35,53,25,41,5,27,53,63,30,13,28,21,10,24,19,40,41,20,26,13,36,52,18,43"
qcr10	"13,2,23,30,39,20,43,49,33,19,40,35,13,51,20,27,20,28,12,15,24,20,17,36,26,18,17,19,21,31,18,17,19,21,31"
qcr2	"16,9,16,17,17"
qcr6	"37,26,37,20,36,27,32,28,30,24,21,42,27,34,21,25,16,19,17,32,25,16,19,17,32"
qcr7	"4,15,4,11,25,9,25,10,24,15,27,20,29,8,31,5,22,15,11,5,14,12,15,26,6"
qcr8	"35,28,30,26,20"
qcr9	"18,17,19,21,31"
qdr1	"21,13,7,48,3"
qdr2	"38,50,41,44,47,39,16,46,38,20,41,28,46,42,42,32,45,27,45,39,45,40,37,30,18,46,42,40,40,53,41,50,39,44,25,53,36,33,11,41,26,29,44,40,32,47,27,35,28,15,21,25,24,34,18,27,36,3,19,15,35,9,64,44,22"
qdr3	"17,33,23,19,21,27,26,29,26,22,22,29,15,38,21,9,32,20,36,16,27,40,27,58,39"
qnq1	"19,19,16,17,33"
qri5	"26,14,15,32,42"
qri7	"41,24,45,26,34"
rad1	"31,15,23,26,17"
rad10	"29,22,22,15,23"
rad14	"42,29,23,27,30"
rad16	"19,24,24,15,17,22,20,29,22,18,40,25,28,25,23,12,29,16,40,10,21,34,35,29,29,28,15,22,24,23,18,22,16,41,27,28,23,32,15,21,51,20,28,27,19"
rad17	"16,28,12,41,24"
rad18	"14,23,28,8,14"
rad2	"28,29,16,6,11"
rad23	"8,9,40,24,16,19,31,35,31,13,49,37,29,28,30,18,35,15,29,43,41,42,9,35,28,36,40,29,42,16,28,30,35,15,27,3,21,21,21,31,12,28,13,7,17,24,27,28,13,34,35,50,27,26,32,16,25,18,23,43,33,15,41,18,24"
rad24	"20,20,13,23,16,38,17,31,13,9"
rad26	"20,16,22,10,8,20,37,21,36,20,33,12,20,20,20,23,19,28,28,32,26,17,12,24,19,15,11,11,38,25,26,16,11,19,23,30,19,27,23,8,31,30,27,34,23"
rad27	"8,28,20,23,24,24,20,23,17,12,28,12,10,11,4,22,16,15,15,22,15,17,23,22,6"
rad28	"31,20,36,37,19"
rad30	"28,21,34,20,31"
rad33	"32,43,19,53,22,32,43,19,53,22"
rad34	"21,10,11,21,21,15,22,21,24,18,51,24,26,21,67,26,30,22,68,30,35,23,35,35,24,35,39,28,39,40,29,40,49,30,49,31,31,32,35,36,38,40,43,43,45"
rad4	"25,18,52,44,24"
rad5	"19,34,19,23,6"
rad50	"9,3,15,7,2,5,3,3,9,14,5,4,5,13,4,9,5,4,3,5,15,14,7,17,25,7,8,3,7,3,6,13,10,3,19,18,2,2,8,35,20,8,28,18,3,8,2,3,12,13,9,5,9,13,29,19,15,9,3,35,20,8,28,18,3,8,2,3,12,13,9,5,9,13,29,19,15,9,3,7,3,15,17,4,10,10,14,13,8,7,5,8,3,12"
rad51	"15,5,5,4,37,17,23,36,11,13,6,5,3,2,9,37,7,39,6,15,19,20,6,5,5,6,3,6,5,12,30,22,13,5,11,4,13,7,9,11,21,25,7,19,6,11,5,11,23,3,9,5,6,9,9,6,7,15,6,13,26,33,46,45,19,23,42,33,15,34,25,21,18,24,33,25,8,46,35,25,28,43,27,31,33,38,21,25,30,36,16,47,22,29,29,25,3"
rad52	"9,11,17,5,11,8,15,12,8,10,3,3,16,8,3,6,6,13,7,7,17,15,9,5,8,6,10,15,7,7,13,7,20,18,15,5,5,12,7,8,21,6,12,8,11,5,11,27,26,11,6,8,11,5,12,31,23,5,8,5,11,5,15,25,12,12,11,23,8,13,16,30,9,27,9,5,11,3,5,4,7,12,5,4,6,15,3,7,5,17,13,8,21,7,9,14,6,12,6,6,17,4,11,"
rad53	"1,2,3,3,3,6,2,5,1,3,1,7,5,4,2,2,3,9,5,12,6,9,1,2,8,8,17,5,2,11,2,6,9,3,2,15,4,6,2,13,3,8,11,3,11,4,4,1,2,4,1,4,2,1,3,3,5,7,9,7,3,8,11,3,11,4,4,1,2,4,1,4,2,1,3,3,5,7,9,7,8,3,4,6,7,6,14,3,3,1,11,1,4,4,8,8,3,4,6,7,6,14,3,3,1,11,1,4,4,8,9,1,1,1,3,8,6,1,1,2,2,"
rad54	"45,29,18,27,31,33,17,26,28,46,23,23,29,20,24,36,30,23,31,29,8,17,14,9,10"
rad55	"2,8,7,20,4,26,24,5,11,17,9,6,4,18,11,12,15,12,13,11,4,18,14,3,5,6,24,16,15,1,23,1,10,14,30,16,15,16,6,12,7,18,23,3,11,13,30,16,3,13,18,6,21,31,20,16,14,24,12,6,4,10,5,11,18,20,8,24,14"
rad57	"9,6,18,25,7,8,23,14,27,25,9,12,9,15,10,23,24,30,11,14,2,42,48,44,34,25,32,30,31,19,35,36,29,17,27,17,33,20,19,36,24,11,6,8,27,18,10,8,17,23,24,19,23,1,5,18,11,7,21,6,24,11,6,8,27,18,10,8,17,23,24,19,23,1,5,18,11,7,21,6,7,27,6,12,19"
rad59	"26,10,24,21,36"
rad6	"17,10,21,25,8,28,17,16,18,9,28,17,14,15,15,11,20,11,22,17,21,7,20,21,11,13,16,13,18,8,16,7,10,15,5,17,28,20,19,19,21,9,19,11,13,15,21,21,14,26,13,18,10,7,17,24,13,25,14,11,10,17,21,11,19,10,17,21,11,19"
rad61	"28,33,41,33,20"
rad7	"27,14,16,31,19"
rad9	"28,27,5,25,13,15,34,29,22,12,9,36,25,25,14,4,2,30,32,36,20,21,26,19,33"
rai1	"3,12,16,15,20,21,21,21,25,25,27,34,26,30,36,31,33,31,34,34,36,35,36,35,37,39,41,40,42,41,44,41,45,41,45,47,46,47,47,49,50,49,54,52,55"
ram1	"37,23,17,13,15"
ras1	"40,10,33,45,41,38,32,29,49,20,32,45,23,50,9,33,30,33,41,43,47,37,20,27,24,5,37,46,25,20,22,22,23,22,40,13,36,19,22,26,29,24,27,29,29,37,38,21,30,25,54,34,34,40,33,20,22,31,22,24,23,16,35,67,41,36,32,40,42,32,52,30,39,16,37,38,22,19,21,16,19,31,25,34,6,27,"
ras2	"22,31,33,20,25,59,24,32,20,8,23,35,28,24,22,26,39,23,29,26,18,26,14,33,45,31,25,17,29,20,10,7,38,9,14,25,30,29,28,37,37,12,32,27,14,19,15,12,13,23,39,15,10,38,31,10,25,13,8,27,31,21,29,19,37,33,37,25,29,26,32,22,33,30,32,20,23,17,11,30,31,21,29,19,37,33,3"
rav1	"38,19,54,38,27,14,14,12,11,31,30,25,19,26,27,20,25,27,25,39,15,14,15,33,29"
rav2	"53,40,16,38,27,19,40,38,33,30,40,7,32,36,21,43,41,25,32,26,26,42,43,68,41,24,30,32,27,12,5,16,31,6,26,21,20,19,16,26,15,31,32,12,10,27,23,18,9,18,34,10,21,23,33,29,25,14,22,20,22,9,41,47,34"
rax1	"22,23,15,27,20"
rax2	"30,45,46,42,31,29,25,37,33,22,21,31,23,18,20,27,33,39,33,34,41,19,33,30,38"
rbd2	"13,15,32,19,20,22,19,13,19,24,22,6,22,18,13,11,24,28,30,3,32,39,41,55,21,1,31,31,32,29,29,23,19,20,22,14,14,17,12,12,31,13,14,42,8"
rbg2	"18,17,19,21,31"
rbk1	"36,28,20,19,19"
rbl2	"27,28,17,26,26"
rbs1	"29,35,35,35,57,23,50,33,4,30,20,49,48,47,50,36,27,21,24,22,3,43,45,13,48"
rce1	"26,39,37,26,30"
rck1	"14,13,20,38,18"
rck2	"23,29,36,11,16"
rcn1	"21,27,39,27,29"
rco1	"45,34,28,47,34,33,49,34,30,36,49,38,27,19,41,40,23,22,20,50,43,31,27,35,28,39,47,20,25,16,19,30,29,49,41,31,10,54,39,37,41,42,36,31,51,60,47,36,41,35,45,27,20,6,45,4,43,25,48,35,29,24,37,40,35,39,40,13,40,33,18,43,6,36,30,36,29,40,29,46,41,42,36,31,51,60,"
rcr1	"34,35,33,9,25,18,44,20,17,8,41,29,27,27,30,33,27,21,27,21,27,49,56,33,26"
rcr2	"30,16,28,13,25"
rcy1	"25,22,6,24,22,29,26,18,30,21,35,9,12,13,9,9,10,8,10,11,23,25,12,13,8,13,25,19,11,21,17,15,18,10,14,12,11,18,10,23,35,40,43,29,11"
rdh54	"18,15,45,25,39"
rdi1	"36,23,49,11,16"
rdr1	"43,32,29,30,20"
rds1	"1,10,1,14,5,14,5,20,6,24,6,25,7,26,7,26,8,28,8,28,8,30,9,30,10,31,10,34,10,35,10,37,11,37,11,38,11,39,11,40,12,12,12,13,13,14,14,14,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,17,18,18,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,20,21,21,21,21,21,"
rds2	"24,22,15,12,28,27,21,19,31,27,24,30,20,26,26,44,24,22,23,21,44,58,35,21,26"
rec102	"30,27,24,21,18"
rec104	"13,38,15,26,50,19,45,15,22,21,29,31,21,26,33,13,38,15,26,50,19,45,15,22,21"
rec107	"41,31,50,17,22"
rec114	"30,55,38,13,19"
rec8	"7,10,27,8,15,18,35,17,16,20,36,21,18,20,43,24,21,21,54,27,25,24,27,27,27,30,28,28,30,28,29,31,29,32,33,29,32,35,31,33,37,31,34,37,31,35,38,32,37,39,34,37,40,35,38,41,35,40,42,48,43,47,51,48,51"
red1	"33,16,15,13,18,30,21,24,44,28,33,21,28,54,19,42,38,23,49,30,36,24,23,41,22,29,26,34,39,23,24,18,31,28,20,21,9,28,38,24,35,23,36,32,27,19,27,39,27,19,38,34,17,34,32,33,19,43,16,35,34,15,28,12,36,26,21,20,28,19,17,29,28,29,31,16,17,40,18,55"
ree1	"29,20,28,25,30"
ref2	"14,15,10,19,36"
reg1	"20,17,8,19,20,19,2,18,25,14,8,26,10,15,12,20,10,11,17,17,26,17,24,17,12,20,23,19,21,15,25,24,14,22,16,18,14,15,16,23,27,20,14,17,25,29,17,15,19,26,11,13,21,25,14,17,21,14,22,18,23,19,26,24,15,32,21,32,23,25,26,27,24,19,24,18,16,22,42,9,25,14,3,22,27"
reg2	"41,41,29,26,23,14,22,27,42,28,38,13,28,32,42,28,22,27,42,31,42,61,26,32,19"
reh1	"23,16,10,22,18,19,29,45,9,36,10,17,43,21,22,47,19,28,44,46,10,17,43,21,22,19,29,45,9,36"
