ORF,H7.8,H10.7,H14,H17.8,H22,H26.8,H32.2,H38.4,H45.4,H53.3,H62.2,H72.3
YMR125W,73.26741026,72.45628842,72.70778277,74.2621882,78.91746202,85.81800126,92.14987681,97.63411699,95.96125121,91.20943413,82.87931383,70.3691375
YMR128W,14.07456318,14.15901167,14.31657791,14.61329553,15.2360925,15.36326189,15.41085397,15.35854152,15.39518018,16.02577631,16.34897015,15.92129552
YMR129W,8.068674859,8.235459123,8.474935805,8.835323183,9.405933392,9.830151524,9.969289368,9.952975801,9.614269457,9.57608166,9.401620178,8.977907443
YMR131C,107.734053,106.9684214,105.1162323,101.6389785,94.4840599,87.57933866,84.17815977,81.10219645,76.18092707,70.55529628,67.17155701,68.11891333
YMR145C,64.59343587,66.47880098,68.64340027,71.74576464,77.00773935,75.3079948,74.14805886,71.87523734,70.46184433,68.03379479,63.0471026,53.53888631
YMR146C,179.7834618,171.6854372,163.6690113,153.8674522,141.5624985,151.2849092,151.0100197,152.2798135,144.7913505,142.4920372,156.8873502,201.4539418
YMR149W,67.52503675,67.77725873,68.06122223,68.2686481,67.1166001,71.28129528,75.65118385,80.41299564,83.62366398,82.68936582,81.0431315,80.15662297
YMR152W,35.48399833,36.24515506,37.32600097,38.92178063,41.33548955,44.01456385,45.28503137,45.87033541,45.91232686,46.40346295,46.15337426,44.79471484
YMR153W,11.56789414,12.32131079,12.91153116,13.47830864,14.14905331,11.49285364,8.718910011,6.755480637,10.19548551,12.81406091,12.99476957,7.960492365
YMR169C,83.36700053,87.30230157,91.22247298,96.08797904,102.3010827,99.30379688,90.82865004,79.52701749,71.94089125,63.49687978,55.08833988,47.03384328
YMR170C,42.88090828,42.164665,41.89428213,42.0886914,43.07421082,48.34763739,47.21420903,45.27693659,44.80739214,45.76578059,44.41049188,39.03961479
YMR186W,1807.099751,1838.562905,1878.208279,1935.57898,2024.789558,2058.160592,2051.748695,2020.914268,1984.813406,1992.776518,2003.939811,2012.431872
YMR189W,752.9861776,749.5509401,748.6335883,749.6926434,754.795051,779.206565,793.2966802,801.457557,777.3600877,765.268416,762.8314925,780.6058366
YMR196W,73.74070516,76.15364946,80.31138421,87.00150783,97.89097976,112.0466604,117.8155624,124.4127963,137.4270127,153.944232,163.2101298,158.2288992
YMR197C,31.71832411,33.15871921,34.08037959,34.78110223,34.73120522,29.65978396,28.43340454,27.33152596,29.04992638,27.30144312,24.71306139,21.24106034
YMR202W,266.204238,270.437588,275.9552139,283.7887628,294.7922511,304.2357234,316.2593043,325.4948949,322.8479709,326.099515,338.0574434,366.1711717
YMR203W,162.0356861,159.6235846,155.1097269,147.390623,133.5868617,118.8647386,106.4802538,96.5900894,94.28708231,85.28348426,75.3114972,63.68656028
YMR205C,2135.534258,2175.904276,2241.787372,2350.413986,2539.9647,2688.726995,2775.729864,2836.624513,2870.807999,2884.832497,2810.799104,2595.204971
YMR216C,7.116132216,6.949933193,6.709223322,6.322874721,5.617088197,5.108065571,4.995767049,5.382210939,6.746349608,8.630598178,9.989972924,10.00107414
YMR217W,1065.286641,1078.431694,1093.496053,1114.008743,1143.52272,1150.420421,1141.61685,1112.382773,1053.246252,1047.979184,1087.783489,1200.567218
YMR220W,10.37445281,10.01506646,9.953932296,10.24572795,11.22935088,13.75614506,16.90425028,19.87408876,20.43701893,20.44056568,20.19213097,20.14321182
YMR226C,757.9893757,760.9886559,758.1529964,744.7161412,702.7017086,690.5590356,697.4991946,705.5233566,681.3902138,653.073789,657.6263866,728.4651597
YMR229C,264.6549569,264.4104913,265.1772734,267.3442126,272.3292417,278.3042486,283.4283381,285.174241,273.9819612,273.8273377,280.3077926,297.6914071
YMR231W,3.817214667,3.884732777,3.989340196,4.157179619,4.424363456,4.653521008,5.015602986,5.330190383,5.329281953,5.391294329,5.567132556,5.97604679
YMR235C,347.6688531,355.1811382,363.1822378,372.8779394,382.9195145,390.5758277,388.8563011,380.9682045,364.6565707,350.1369544,351.1421013,382.4854227
YMR237W,28.3784629,28.90603813,29.55187165,30.44248993,31.69371614,32.57993437,32.3773354,32.92529123,37.04162274,38.63644401,38.17988553,34.18305594
YMR241W,456.8002919,467.3675945,484.0409557,511.1945514,560.0956909,596.8929574,594.8054927,570.2127127,514.8568108,490.4708146,469.2635589,455.5432413
YMR242C,1904.093244,1906.790847,1917.622681,1944.166144,2007.954611,2009.839748,2073.582304,2105.740355,2004.186433,2031.897661,2132.278124,2342.299539
YMR243C,61.60767491,61.98042779,62.30065675,62.65416835,62.96476272,62.09522995,62.41616587,62.17027304,60.64087213,60.1006771,59.02106236,56.9603489
YMR246W,111.2133981,114.8911742,120.3225123,128.8011364,143.0261045,153.8700952,158.2710505,160.9858533,165.0223476,173.0526653,177.6126905,175.4303277
YMR247C,4.073206904,4.283777913,4.53926051,4.901079227,5.457480298,5.558530805,5.517830351,5.63679234,6.597810134,7.278954206,7.466888703,6.689515108
YMR250W,86.07022199,84.85809658,86.06875151,90.59272808,102.8508092,118.4634095,126.7837919,130.7605094,122.4676013,113.1289126,100.3873815,84.65103593
YMR259C,6.928924451,7.252410937,7.481879835,7.673913593,7.686318266,6.695582349,6.130245482,5.556885285,5.366030327,5.126992775,5.000660761,5.010860331
YMR261C,172.1676514,176.8877388,182.956193,191.4814427,204.2262205,214.8971822,212.216251,203.9895653,194.0896581,186.2852893,177.4564956,168.2692135
YMR266W,17.63617245,17.61476359,17.56444126,17.46985327,17.23907429,17.20999657,17.05987981,16.68799765,15.86286314,15.52860446,15.42662916,15.73611578
YMR267W,4.840264558,4.416797613,3.88463418,3.075061417,1.704695521,1.441698578,1.591053014,2.048221957,2.124713084,1.926560188,1.76680085,1.755372123
YMR272C,43.82759926,43.17521741,43.21143136,44.08513396,46.75796031,51.8766667,56.87649184,61.87418225,63.8778566,62.89718465,58.9759583,51.2711455
YMR288W,0.979365775,0.976222274,0.983378914,1.000600192,1.030976765,1.140802131,1.244310899,1.335648012,1.324324803,1.351393907,1.408190338,1.528748456
YMR290C,239.8378138,243.0808459,243.167927,239.824234,229.0887578,200.8443028,181.9186282,170.2676677,185.2958162,175.6262878,156.083902,119.4975553
YMR291W,12.72292426,13.47409228,13.99674663,14.34617437,14.22681545,12.34693512,10.92418967,10.22572272,13.25176266,13.55112712,12.25768899,8.245624517
YMR296C,25.78056506,25.51065382,25.6591545,26.08531337,26.50124855,32.6335911,36.99065181,40.77676079,41.01847072,39.03410283,33.40830517,23.10988479
YMR300C,743.6473648,732.5671094,715.9910781,689.7245731,643.8954826,617.49995,600.9422461,588.1159272,571.774195,548.4863114,542.2913889,569.0037966
YMR302C,12.37326467,12.80323139,13.49060085,14.60717331,16.53101207,18.36169471,18.58728949,18.03497868,16.69548747,16.47377016,16.70700138,17.7549125
YMR304W,4.636786139,4.764031884,4.967591747,5.284613369,5.78900607,6.532903209,6.76854273,6.987249616,7.593058959,7.657371867,7.202855688,5.97880436
YMR308C,26.14065428,25.80575905,25.68847017,25.8127894,26.35502717,28.30740543,29.8905579,31.42050446,31.59894358,33.91516165,38.00913308,44.90222436
YMR309C,275.5232826,273.5648298,273.3883925,275.5867899,284.5751921,291.5270017,298.4406309,302.6994434,295.4787919,299.0390309,301.6552388,301.0562131
YMR313C,3.032686206,3.198365999,3.424985532,3.751989854,4.19865064,4.72969329,4.923768213,5.00140785,5.006107327,5.151373626,4.914369691,4.030114696
YMR314W,92.17777058,89.68803895,86.41045209,81.32821641,72.16484189,71.45743055,70.3148084,68.81898586,60.59717815,54.65884416,56.15742442,71.69450938
YMR315W,324.3889502,324.5569546,322.8642963,318.5058057,305.6990856,302.4322293,295.0397045,289.1273058,285.6021003,262.8073577,244.807987,242.2999201
YMR318C,378.8928984,385.9594069,393.4395588,402.3036272,411.1171005,416.9034063,422.1261818,424.2317352,418.4184714,398.5229374,380.6541627,372.6186115
YNL002C,71.5238033,72.04455434,72.31851023,72.60493538,73.17545688,69.727605,67.01285843,64.80508329,68.09865565,67.71909766,64.7943053,57.49539221
YNL010W,286.4499201,272.1700911,254.6941138,232.8147794,210.7105486,165.5049721,145.8340672,148.2780434,211.4159462,216.3643938,176.2998611,56.31957197
YNL015W,171.2306798,188.1002321,210.5505857,243.7279157,294.754749,328.9631995,364.8810183,406.2567145,472.9177923,496.5048157,490.3243246,439.2087129
YNL016W,217.545149,216.8884229,212.5776701,203.5618261,184.2365575,156.2362931,145.6508883,144.6140834,168.1207658,168.3267124,152.6677986,109.6238049
YNL027W,2.03663461,2.102587326,2.096170893,1.996746478,1.694043208,1.1617506,1.014646472,0.988258594,1.260984399,1.179715029,0.907805389,0.318786126
YNL036W,188.5644963,188.2419855,188.2039235,188.6044162,190.197906,190.9679467,192.8353644,195.4893547,199.1037543,198.6313334,194.6834366,185.3527227
YNL041C,6.665102048,6.804087648,7.211722412,7.92631086,9.139418402,12.12456602,13.3922221,13.70120633,11.21194623,9.095498127,7.476267237,7.474166711
YNL044W,98.08251057,97.30353002,96.16839003,94.726075,93.41615494,86.80253583,85.19622232,81.68504916,70.80061306,66.05362135,65.40486951,70.95924744
YNL045W,88.6930911,88.63294178,88.01943781,86.15993147,80.64428794,81.26628025,87.56517673,95.05919095,98.15954609,96.67356621,93.23063271,88.39405892
YNL048W,4.568415724,4.74112356,4.923366679,5.175955028,5.550858444,5.401081474,5.202668535,4.896109154,4.770950311,4.545035826,4.296624639,4.021272472
YNL055C,7380.938291,7461.837148,7438.943116,7309.447084,6949.233784,6038.926971,5256.643311,4548.347619,4461.159638,4127.17455,3851.33223,3617.63138
YNL061W,26.11794952,28.22270885,30.82208996,34.45017172,39.81793432,42.39535303,38.57295448,32.06493214,23.99673119,21.62702432,23.43012445,31.63647382
YNL069C,1304.596406,1324.787191,1350.380538,1387.689217,1446.099814,1467.693318,1487.186389,1492.58088,1482.971435,1472.944877,1448.092126,1401.371405
YNL085W,6.750658548,6.25810609,5.725748942,5.044880098,4.152746529,4.059180087,4.402398711,4.900264213,4.786090951,5.065345274,5.706517521,6.925124675
YNL087W,10.78625961,10.79676796,10.84919059,10.96967832,11.25108619,11.45016875,11.72166129,11.62297043,10.43204027,10.48930257,11.38753612,13.64050697
YNL088W,27.67227392,27.54508454,27.44416964,27.33505096,27.21317725,27.6099194,27.71629772,27.9761056,28.66816983,29.19796301,29.40106598,28.9714541
YNL096C,878.498188,885.9102186,887.929212,880.1578064,839.4988748,841.0094565,856.7723204,871.3665678,847.13496,816.4385295,807.4820202,848.816125
YNL097C,2.31231692,2.022721001,1.78404224,1.52121648,1.165321785,2.14222399,2.829184556,3.531246004,3.450544614,3.619521335,4.088948514,5.203740972
YNL098C,215.780256,214.4854386,209.3501184,198.2850075,173.9513566,155.3278865,133.8489104,111.8201607,94.52172261,75.97595038,63.66614748,63.34715223
YNL100W,3.043545168,3.144870426,3.189626604,3.176375711,2.988708149,2.51096396,2.350739925,2.606548729,4.0239961,4.327052747,3.763154901,1.715275388
YNL104C,607.3834944,621.7716377,638.7852254,661.7753391,693.8929812,708.6655701,707.7255203,702.6577325,710.8945229,724.450262,735.0183215,738.0990387
YNL112W,445.6546617,453.23837,458.7569274,461.974853,453.7098754,451.0276253,457.0009228,458.8849229,439.4379166,421.4315913,424.105725,468.4328619
YNL115C,1.139257079,1.157087974,1.170018088,1.1792638,1.181712446,1.096353513,1.068116507,1.136866646,1.440814116,1.37992491,1.042855153,0.258986855
YNL117W,16.41972249,16.04422708,15.6940921,15.39426338,15.48160144,14.62477574,13.65128379,13.12725432,14.14708225,14.77134888,14.3575136,11.74790895
YNL118C,38.04918208,37.23542936,36.46860692,35.55341668,34.272241,35.87150366,36.04480502,36.12978377,35.15636998,39.84790497,49.16068015,65.24366173
YNL121C,426.7388474,424.3114866,422.9272765,421.7032984,419.1075679,439.940129,455.7635212,470.2373275,468.8092684,453.1271218,439.2145426,436.9281327
YNL123W,44.80389151,45.23437058,45.89433253,46.89384056,48.46767163,49.98259814,50.85111131,51.27830358,50.3706898,51.38193112,53.25166309,56.32500017
YNL131W,144.7252584,128.9023754,110.6608357,86.18688129,52.27574657,42.1858369,36.59946163,44.87352902,75.93830982,92.94806767,94.81377472,67.90049178
YNL132W,95.94986035,97.83560594,100.8466346,105.7240292,114.1912754,121.1573268,123.3632611,122.7338527,117.0095353,115.0522369,114.7579606,117.6836517
YNL135C,1172.324712,1020.467638,863.0355578,670.9819099,449.8639019,433.8560124,442.3574088,543.3487145,710.2780258,866.3807416,955.6257778,895.9846989
YNL138W,361.0265137,358.2910715,353.551235,345.4794727,330.9096214,318.5859494,307.5975127,296.2403861,284.3263885,273.0983762,259.277464,240.9864098
YNL142W,41.68405622,40.94410729,39.81158225,38.10692797,35.48381576,31.9454047,31.60192555,32.5646272,35.47466574,34.83542306,31.79255068,24.83205227
YNL154C,85.83598141,87.04108741,88.54137453,90.45228963,92.65637541,96.20557307,98.15680471,98.62388485,94.85587876,90.861845,85.49061342,79.0111791
YNL155W,4.096070538,4.065478688,3.951689328,3.697595306,3.110378884,2.740836945,2.639501532,2.60744005,2.510850354,2.28703556,2.173931196,2.297720212
YNL157W,21.11176516,22.45026096,23.69444444,24.98659426,25.76015809,24.62692548,26.90361622,30.43803539,36.64394798,36.97103281,30.71912166,13.74470449
YNL163C,25.19160087,25.40195389,25.5855951,25.69583757,25.26013733,26.30153391,26.40851886,26.54500637,26.70650152,28.23384745,30.89793418,35.39434223
YNL168C,29.50642508,29.94526432,30.29715946,30.65827237,30.89881609,29.98106245,29.01468173,28.00423081,27.81637985,26.76624361,26.29581114,26.95659531
YNL169C,19.0501837,18.80234412,18.70106367,18.80540038,19.54061637,20.52139296,20.37312199,19.45041852,17.11659725,15.21124998,14.05332619,14.53415687
YNL173C,67.03317994,67.66050126,67.32673913,65.3085459,57.3837641,59.78470862,62.337525,69.35592235,87.19263666,101.0657109,117.8576886,139.702749
YNL178W,7055.553795,7172.311483,7311.582582,7516.629435,7848.834689,7807.980895,7873.131947,7820.601554,7553.693494,7495.454662,7520.829094,7669.718656
YNL180C,51.00890827,50.90583733,50.84685214,50.82700376,50.94057718,50.95822897,52.67944317,54.78889375,56.93106725,57.16667931,54.7865876,48.13506328
YNL189W,236.7103669,237.2969883,239.0363065,242.0650831,245.9196871,260.1191484,266.5489014,266.2871021,239.0482928,227.2566652,234.792523,278.6482387
YNL201C,3.397710411,3.362706436,3.316517575,3.245842629,3.129730646,3.025424749,3.088274403,3.130126328,2.935304687,2.885821901,2.764034918,2.501259619
YNL207W,3.835806955,3.800392802,3.681564206,3.41904976,2.79677364,2.44790325,2.394967416,2.443868398,2.418502328,2.347384261,2.338996576,2.457712436
YNL209W,1512.825207,1542.994143,1564.388396,1578.155415,1566.967004,1500.276872,1449.306092,1398.278398,1386.439683,1373.496975,1371.930391,1384.21765
YNL216W,65.43002503,66.25109196,66.07567574,64.68980392,60.03652681,53.88733315,50.64024108,48.13305286,48.13611729,45.19430488,43.28497955,43.60284776
YNL220W,2071.347548,2077.982798,2079.983188,2076.667351,2056.477434,2037.238392,2002.87685,1959.489248,1909.257732,1850.764081,1832.584561,1892.904602
YNL229C,5.535906022,5.70656253,5.937108795,6.259021818,6.666375248,7.216103533,7.514337879,7.750582594,7.867636269,8.902377627,10.61104642,13.27374817
YNL231C,65.66246893,65.98230896,67.02372687,68.87828188,71.9040645,80.62082005,84.01818699,84.12485699,74.91138585,69.0426386,69.03488066,81.11836768
YNL232W,26.46388365,26.26639744,25.89874991,25.27294152,24.10177576,23.30205549,22.80346559,22.14513115,21.04738894,19.35426655,18.38486292,18.98694307
YNL233W,8.522623549,8.159243353,7.840806316,7.469085883,6.949261587,7.970271081,8.724364666,9.458133246,9.191848486,8.679641755,7.717592047,6.278552627
YNL239W,351.0682888,359.4418246,370.0747015,385.1322045,407.3300325,424.3078971,423.071197,413.2056496,401.468773,390.4911509,372.3966974,344.6330324
YNL241C,565.2754022,568.2274955,572.543919,578.9907345,586.925329,601.1957446,608.9620431,614.582331,615.2267152,628.7863357,640.5602072,648.0164597
YNL243W,103.6167165,91.55362338,80.72366594,69.2973871,59.66835058,74.29585161,83.34762265,90.95985879,79.17910332,74.40872333,69.83259119,67.45205369
YNL244C,148.7089269,140.7391887,131.8576006,119.7729053,102.0219709,103.2225777,103.7002284,121.729182,180.076756,215.3806247,230.8396321,208.5263806
YNL247W,388.0505854,390.2209283,393.9830065,399.5554405,406.5287746,426.6338474,439.583496,444.6023797,418.8489613,400.095597,401.1793119,442.6521061
YNL248C,60.6801885,62.70004637,64.85466813,67.65761933,71.55448837,71.2473321,68.06362901,62.76680793,57.46598591,58.26141696,64.88723327,80.38999372
YNL252C,4.605053848,4.648206382,4.720418065,4.82918948,4.999106746,5.2788462,5.521631176,5.626031752,5.198974564,4.699683779,4.16358846,3.711588389
YNL263C,2.412532487,2.477853267,2.542409333,2.615176384,2.687102669,2.696464224,2.622913662,2.562498466,2.687535083,2.885873965,3.177374486,3.587163704
YNL274C,186.6287659,174.5341865,156.3835005,127.9169748,80.11604284,41.1837956,16.68005124,2.014804993,1.305541177,-0.813381425,1.444588348,7.395655298
YNL277W,26.07009415,26.6490067,27.43762624,28.63646844,30.59038104,31.36764595,32.347991,32.70278759,31.16739939,31.28963713,32.4475185,35.29680942
YNL281W,110.981567,102.6968268,93.91911496,83.5983346,72.86726154,67.68647019,67.77554686,83.16739644,139.092066,177.5424401,193.1935265,164.2142726
YNL287W,443.1645082,441.757647,443.635742,448.7298132,459.7268658,493.669409,503.2406493,501.8666838,469.4603783,467.6304688,483.4718065,530.1052938
YNL288W,3.767732277,3.478488975,3.216873257,2.953871261,2.761798664,3.182348376,3.158572221,2.93260413,2.137187998,1.440036193,0.926089383,0.899324151
YNL290W,11.00064165,10.97327295,10.69556396,10.03536756,8.633809651,6.860235265,5.498316046,4.412729515,4.081757588,3.875135215,4.217690052,5.241245347
YNL297C,3.721904734,3.809392048,3.975954122,4.279392592,4.900142417,5.264084698,5.430174141,5.39938039,5.025935207,4.8322693,4.763341966,4.941168456
YNL307C,164.0111375,165.981004,168.4137406,171.7192956,175.5737268,180.2817043,183.5706614,183.4152807,174.2705064,173.8025577,177.4236548,188.1790283
YNL313C,20.42237265,20.23514062,20.23882564,20.42318445,20.86269507,22.6653111,25.48148848,27.94326825,26.97549633,28.31834868,31.83445362,39.1032535
YNL315C,18.48899096,18.49236394,18.17401021,17.43696605,15.78555982,13.22430178,12.79994419,13.27926023,15.70607776,14.72712639,12.01004565,6.593662954
YNL321W,1.732840811,1.720026317,1.728384409,1.767938846,1.881152653,2.016446243,1.83780967,1.730845436,2.123617196,2.845420625,3.519161324,3.933656557
YNL330C,15.57473327,14.64824174,13.72372865,12.66345477,11.42785218,12.07967313,12.88040825,13.90324788,14.50529256,13.43125285,11.62869639,9.113922624
YNR001C,1199.954333,1217.240263,1225.821016,1225.740418,1200.902801,1144.849048,1073.085488,1008.536291,1015.856091,987.4829487,955.0826787,916.619091
YNR006W,34.86659776,33.82767923,33.23281215,32.87574206,32.87286482,39.20918788,42.39414067,43.32112154,36.03099451,30.14446039,26.32037854,27.89023087
YNR013C,14.25236719,14.31930583,14.40032136,14.49521508,14.72869738,14.7830905,14.50396995,13.90520586,12.71138273,11.46932884,10.89149653,11.62660669
YNR017W,79.61632518,80.97804007,82.68454644,84.92276003,87.45838182,91.6062993,94.95568564,98.04081614,99.72719032,101.1392161,103.9829165,109.9156552
YNR018W,12.80040311,12.80021045,13.06165076,13.77167599,15.63849672,16.49809492,16.30569104,15.36864572,13.38506993,12.51622202,11.88145122,11.56965866
YNR021W,61.75351848,62.63092223,63.91204913,66.02544995,69.80860888,71.2129214,73.78126048,74.71439288,71.43704677,70.48498431,71.34949581,75.5366029
YNR029C,19.10642867,19.36214167,19.06810796,18.02499759,15.2500805,11.22693418,9.902452984,9.476135148,10.37450141,10.84001972,12.11739712,14.41836646
YNR030W,10.65355747,10.89733387,11.17479634,11.57277695,12.16102669,12.16603788,12.00022514,11.39194887,10.14566499,10.00913416,10.51766789,12.03348611
YNR035C,87.37434129,87.41709661,88.72727069,91.86940983,98.60242873,107.5587048,113.0449111,116.6880022,114.0549959,113.4990284,112.7168795,112.5319625
YNR038W,9.64354716,9.553417017,9.546850043,9.625694007,9.889929363,10.74617915,10.99707393,11.18618053,11.2674673,11.66980484,12.10725218,12.61133883
YNR040W,2.047652114,2.074996849,2.12283905,2.203473551,2.337001475,2.52516275,2.640126584,2.677187561,2.518102248,2.297533987,2.131274496,2.135795265
YNR043W,477.9612273,479.7843737,481.1307566,482.7147703,484.5279582,476.0595122,472.2162222,469.3925711,473.350326,478.7380426,486.5273685,496.3650707
YNR051C,11.75540632,11.30538544,10.88201656,10.47562697,10.25248754,10.003084,9.954391802,9.812733626,8.643514713,7.721157024,7.277047928,7.710673823
YNR052C,23.94742224,24.50269273,25.21795703,26.22696782,27.66667411,28.81450999,30.00574514,30.52573926,29.19549153,26.68125886,23.54318421,20.05272559
YOL005C,46.89677341,49.84185346,52.31397681,54.52107492,55.30203892,51.48822462,50.40570558,50.23653128,53.82059878,54.98691215,54.67755575,51.74296443
YOL016C,37.57331968,39.21353654,41.23651003,43.91615278,47.09173776,50.69828436,55.22053492,59.21134981,60.73320846,61.02878601,57.64270311,48.81830595
YOL021C,21.11117884,21.40391024,21.94260129,22.84180806,24.38333381,26.53184321,27.73926165,28.24365536,27.11034746,26.5786997,26.59893371,27.91538946
YOL022C,8.544890954,6.745557353,4.966284273,2.890783494,0.607506271,1.691374073,2.653052036,4.22784769,5.204084669,5.843684484,6.271360742,6.484865716
YOL027C,102.6521902,103.5169658,103.7100437,103.1647812,100.631375,96.41251302,90.64003981,85.22870387,86.08024498,86.11972067,84.47413819,79.23975998
YOL032W,52.15290581,51.59758503,51.92287018,53.46539134,57.761517,61.17479393,64.65519922,68.56201666,72.94811329,82.0194846,85.94922764,78.64507588
YOL038W,71.21945359,69.52465248,67.88109336,65.87069431,62.11829761,65.97958574,78.99746577,95.26569093,108.7155969,111.2298726,104.9079079,86.28991263
YOL041C,56.4226632,56.58581963,56.97291286,57.66588818,58.90752708,60.39326632,62.79028904,64.3140506,61.95007607,61.84773286,62.31563507,63.8756441
YOL049W,32.2119066,32.64068227,33.13319385,33.86197212,35.05539113,34.52247728,33.89119049,33.2786183,34.76360905,38.25758451,39.21918528,34.78449422
YOL052C,11.19553668,11.52445789,11.96385386,12.59126359,13.47434569,14.48665242,15.16133122,15.11888922,12.97376516,11.45515141,10.93575639,12.5262658
YOL057W,11.8569729,12.22852201,12.78997206,13.68787828,15.21704582,16.08001804,17.22472362,18.44233261,19.81232888,21.00481668,21.28740324,19.91229714
YOL058W,2254.992177,2262.409411,2272.137762,2287.193299,2308.356014,2317.707177,2358.766702,2390.771841,2376.611226,2363.592748,2335.150868,2287.705245
YOL059W,256.6983645,260.9136333,265.2447589,270.0105374,274.0503064,279.4108723,281.3909718,282.7274001,282.7325916,280.6208205,287.39152,311.9078204
YOL061W,122.8140182,123.781544,124.9870029,126.8750237,130.0453926,129.7614066,131.0117557,131.4811821,129.9432922,127.7217775,125.9672102,125.5150622
YOL064C,181.4829332,180.9638964,178.7917025,174.2961311,164.4916748,153.1529716,144.8763946,138.4922612,136.7578311,135.0123087,135.8257495,139.9220395
YOL076W,6.463532692,6.783583583,7.329160278,8.20646447,9.688638469,11.6346653,12.01230593,11.6150682,9.638367857,9.477747085,11.05076563,15.6621678
YOL086C,19094.05091,19477.03138,20022.23344,20843.95192,22052.14594,23435.96947,24368.60782,24949.09302,24604.27161,24268.13899,24358.96935,25483.10183
YOL094C,13.82810261,14.29520163,14.92066737,15.83029199,17.21113082,18.28628873,18.9479862,19.13149632,18.24579836,17.64725223,16.78128414,15.68161774
YOL098C,11.24171204,11.35795383,11.66282065,12.16415713,12.95699458,15.05147689,15.32464023,14.84362619,13.14976777,13.58477564,14.37382089,15.60408595
YOL109W,271.7769877,273.6007294,266.8013642,246.272999,196.9066217,153.1009068,125.2454845,100.4244175,86.19165159,59.56554736,38.74681578,30.9083109
YOL120C,1744.384794,1767.388718,1805.21653,1871.667412,1999.559978,2043.03539,2114.82538,2135.114933,2012.066289,2017.281525,2089.296992,2267.267028
YOL121C,3523.046185,3443.699281,3296.787956,3042.913737,2593.861861,2137.071234,2002.443979,1993.266697,2208.784585,2017.511866,1589.725785,797.0697066
YOL123W,317.3756681,302.7924259,285.1844711,261.4320132,231.6137453,215.0291671,175.2225262,139.6945655,138.3500202,142.016819,163.3039538,208.9060436
YOL126C,3.650480309,3.842451791,4.101821633,4.485657853,5.080768943,5.472241367,5.296289055,5.193444582,5.86116449,6.979254679,8.20067254,9.335278569
YOL127W,1784.689579,1807.062812,1839.297495,1892.830707,1994.502061,2004.847792,2026.791766,2015.700703,1954.93751,1976.855817,2002.652848,2018.913492
YOL139C,326.2760261,282.4674446,243.0457386,200.4186107,160.6813441,229.9493644,259.8609942,309.1116824,358.3860226,437.1110585,596.2204025,887.6468945
YOL140W,245.0080335,237.4453298,228.3131384,215.5472679,195.658094,191.4214756,190.5470473,183.3042724,140.8803609,107.6612207,91.93175581,111.6740476
YOL143C,42.13775669,42.33125145,43.56613417,46.04022359,50.58103238,60.9967597,69.52185377,75.55289457,70.03701591,61.8539283,57.40589693,62.99508955
YOL145C,29.46618863,29.89264614,30.67766634,31.96620401,34.12348833,37.22836507,38.86804061,39.30319878,36.20957555,35.16758195,35.89116697,40.06596257
YOL147C,54.66499872,54.6576718,54.80002364,55.08826782,55.50410843,56.58146042,58.6583331,60.60927233,60.51705613,62.21245612,62.96114752,61.77298858
YOL164W,9.96325579,9.921196654,9.917167527,9.964512548,10.15022278,10.34616276,10.88616052,11.36615156,11.23565792,10.72452633,9.987631415,9.071285376
YOR001W,8.978192091,8.949080281,8.933711543,8.936698445,8.984374833,8.940899758,9.292512011,9.629429496,9.571415829,9.826104363,10.03999278,10.12049615
YOR004W,5.835095253,5.666572726,5.575405855,5.567120607,5.785800227,6.363792401,6.525217375,6.351134937,5.273009253,4.935076427,4.870667038,5.290890606
YOR014W,38.15919775,38.25746918,38.53764014,38.98358769,39.42621997,42.12300154,43.8179797,44.75333009,43.1519806,41.72458023,40.43260776,40.04596202
YOR018W,1.820746681,1.810450068,1.82349094,1.863923717,1.952152916,2.097912911,2.391219799,2.659418771,2.58944678,2.552171311,2.477664468,2.373851545
YOR035C,2.795979073,2.881878049,3.055021103,3.371201039,3.9916402,4.394364618,4.868807083,5.266839263,5.202625844,5.380017502,5.797853092,6.628668675
YOR042W,59.74390282,61.29336227,62.32546596,63.42427871,65.35236371,56.45685385,43.55083263,29.4617653,23.89602435,23.12928009,24.36670792,26.33487892
YOR043W,28.75155079,29.9841211,32.52459286,36.62140636,42.63585022,58.59802943,62.73533584,61.78430959,50.30390434,47.36394311,50.72165803,66.6318428
YOR046C,206.2156138,200.0474782,193.7022575,186.5918986,180.1045532,175.7391661,173.6952495,171.5580803,165.5397102,170.9184388,178.9610607,188.5089536
YOR048C,6.432159019,6.290742811,6.176372742,6.085930494,6.099447685,6.228391621,6.390211478,6.623073624,6.973522066,7.514753487,7.92512642,8.011173682
YOR051C,175.2664006,178.540435,183.761561,192.4590624,208.5270438,222.0398985,220.8300085,214.7329899,208.8744297,199.9932846,199.3175383,215.3898123
YOR061W,83.21623583,84.57136189,86.32981269,88.90718938,92.80172903,95.85940687,94.69558273,93.71219638,98.33801848,99.51499951,97.65769107,90.78965435
YOR063W,2389.517904,2416.518172,2467.535684,2555.271621,2710.415243,2861.572349,3068.182052,3222.235855,3113.386811,3125.720899,3223.52273,3485.893337
YOR065W,76.50257709,68.7946667,60.94275207,51.99220995,43.58889259,39.88218945,37.50117546,38.66245832,43.54611442,48.02367124,48.90137197,41.7613039
